current_rank,ticker,name,sector,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-19__predicted_rank,2026-06-19__close,2026-06-19__next_snapshot_return
188,WBD,Warner Bros. Discovery,Communication Services,188,28.84,,245,28.700001,0.004878013767316558,284,28.549999,0.005254010691909228,288,28.23,0.011335423308536985,264,28.530001,-0.010515281790561382,248,28.48,0.0017556530898876765,373,27.93,0.01969208736126027,395,27.99,-0.002143622722400762,415,27.75,0.00864864864864856,417,27.65,0.003616636528029016,433,27.07,0.021425932766900635,409,26.870001,0.007443207761696824,425,26.780001,0.0033607168274565336,413,26.4,0.014393977272727287,423,25.969999,0.01655760556633057,441,25.790001,0.006979371578931026,435,26.09,-0.011498620160981243,423,26.299999,-0.007984753155313773,449,25.469999,0.03258735895513776,451,25.639999,-0.0066302654691990925,454,25.610001,0.0011713392748402551,458,25.280001,0.013053796951985941,437,25.77,-0.019014318975553057,423,25.950001,-0.00693645445331581,424,25.85,0.0038685106382978507,393,25.83,0.0007742934572203541,400,25.860001,-0.001160131432322964,344,26.870001,-0.03758838713850432,279,27.290001,-0.015390252275916061,262,27.27,0.0007334433443344501,269,27.48,-0.007641921397379958,295,27.09,0.01439645625692143,376,26.59,0.018804061677322403,376,26.629999,-0.001502027844612397,382,26.15,0.018355602294455098,409,26.120001,0.0011485068473007232,417,26.120001,0.0,405,26.48,-0.013595128398791623,390,26.809999,-0.012308803144677527,371,26.66,0.005626369092273098,349,27.129999,-0.017323959355840746,361,26.74,0.01458485415108468,324,26.98,-0.008895478131949686,299,27.200000762939453,-0.008088271761460541,342,26.8799991607666,0.01190483675241194,341,26.950000762939453,-0.0025974767125239717,388,26.239999771118164,0.028625953105879676
189,MSCI,MSCI,Financials,189,565.890015,,128,571.150024,-0.009573596582897026,152,563.369995,0.01359391317670089,176,568.655029,-0.009459349450549381,163,565.070007,0.005988304492072549,347,563.719971,0.004086903918584683,377,550.690002,0.02367977439848623,345,569.245972,-0.03240033531530273,296,575.570007,-0.010420030081705556,292,563.155029,0.022308656643600377,332,561.219971,0.00257251418597626,292,563.034973,-0.003303342231731232,319,563.169983,-0.00023973223729145676,318,567.210022,-0.007157585358940177,299,571.950012,-0.0081486579830089,325,571.469971,0.0008400108918409366,257,574.419983,-0.005152972574675396,194,572.23999,0.0038095782156013502,127,575.73999,-0.006079133047541152,95,583.090027,-0.012317287465507865,81,579.52002,0.00638604722934355,48,570.940002,0.014867853823498312,155,550.356995,0.03739937383733993,165,552.61499,-0.003896789127856626,142,571.070007,-0.032113182616064107,184,560.440308,0.01660913797502639,107,624.450012,-0.10345327790596737,110,628.659973,-0.006696721885934398,300,637.159973,-0.013464341746662778,282,621.52002,0.02475184152494192,319,611.47998,0.016502342239530954,361,620.085022,-0.014107670190338095,380,604.474976,0.025425409602356508,379,603.26001,0.0018645894501536642,388,604.400024,-0.0016052993596907816,388,608.914978,-0.006068185360980971,371,614.054993,-0.00834636209956996,374,603.109985,0.018147615314310972,412,582.174988,0.036217986958882564,430,560.159973,0.03952398198258611,430,558.150024,0.003870919354838742,432,554.0,0.005947640159941203,428,544.559998,0.01733509996083127,370,577.2899780273438,-0.056695908897278824,353,581.510009765625,-0.007257023830079756,347,580.8499755859375,0.0011363243991939775,316,596.8900146484375,-0.0005850513581272532
190,SPGI,S&P Global,Financials,190,432.345001,,151,435.059998,-0.007062174241402985,158,431.100006,0.008741192518558982,168,432.160004,-0.0024527906103962716,196,426.769989,0.012890826298309399,296,418.100006,0.020883120782824394,340,410.51001,0.01843959520239591,338,418.75,-0.019794599421048553,288,422.559998,-0.009274405279373288,306,410.149994,0.03038281350329952,311,408.679993,0.0035723702387022715,250,410.994995,-0.005499608188545224,304,408.299988,0.00687178271456057,304,405.420013,0.007551076091972142,302,409.779999,-0.011243045658227535,303,412.61499,-0.006666181869600218,212,416.200012,-0.008732756756756777,129,411.769989,0.01036588515660708,65,415.0,-0.007783159036144571,63,419.88501,-0.011057131908643214,62,424.394989,-0.010545233193935521,51,439.540009,-0.03509310064390858,110,426.399994,0.030816170696287504,110,419.839996,0.015238080952380884,112,429.005005,-0.021488840821744515,114,431.209991,-0.0052288757309078004,94,448.415009,-0.038229095061058205,116,450.839996,-0.005378819584587191,221,457.380005,-0.014298852001630502,220,444.549988,0.02902266396857156,228,439.079987,0.012942313360930324,318,437.76001,0.0028320642502472904,303,430.480011,0.01686413472706172,243,432.940002,-0.005727965750997099,246,430.700012,0.00499081444574534,219,443.519989,-0.02877368704948169,174,447.269989,-0.008273359849127138,231,439.809998,0.01677686182533611,358,415.505005,0.059859741523821564,361,406.809998,0.02024503952646861,342,408.73999,-0.0042833366177958965,337,408.299988,0.0014209770538906596,379,395.140015,0.03330458192142349,377,402.3500061035156,-0.017919698999582012,404,400.1600036621094,0.005472815818944321,383,407.3900146484375,-0.017747148270190194,338,418.0199890136719,-0.008590474759865185
191,HSY,Hershey Company (The),Consumer Staples,191,186.824997,,140,189.990005,-0.016399941914289284,155,186.455002,0.018931662916863434,121,188.309998,-0.00985075683554515,115,188.800003,-0.002542481157886356,156,183.429993,0.029163292927173012,170,181.039993,0.013089556092892307,173,184.220001,-0.0172620127170664,141,186.080002,-0.01020843569225327,156,184.330002,0.010041828367623795,196,181.979996,0.012913540233290277,183,182.804993,-0.004213428180574574,172,182.300003,0.0024951301619369204,175,182.970001,-0.003934001662463049,218,179.610001,0.018877374775839506,238,179.009995,0.0031836909198270646,277,177.679993,0.007542055581044149,273,174.919998,0.01502422139347237,222,177.229996,-0.013033899746857758,221,184.050003,-0.036322156787077176,221,183.399994,0.003598909447619425,219,180.210007,0.017814484512853168,324,174.330002,0.03372916269455439,316,172.110001,0.012722220359720149,257,172.360001,-0.0012766262255367034,296,170.630005,0.010138873289020855,309,171.720001,-0.006231753166541898,354,171.419998,0.0017501050256691908,349,174.699997,-0.018887379699591533,365,170.169998,0.026017459892700767,357,171.479996,-0.007523672852760344,276,175.315002,-0.021456339264541824,257,173.559998,0.009530104582975873,309,171.630005,0.01112731760421748,355,174.369995,-0.015939446913836308,338,175.940002,-0.00897983533355795,348,177.479996,-0.008844532951510775,335,182.080002,-0.02558473166566777,371,178.610001,0.019085487424699066,423,175.380005,0.01801085240257949,405,181.494995,-0.034144712698042534,407,179.119995,0.013315805854972718,378,176.679993,0.013810290336608633,332,183.0399932861328,-0.034746504825314384,314,179.27000427246094,0.021029669860441302,388,170.88999938964844,0.04903742202023187,373,175.30999755859375,-0.010079394946434839
192,TAP,Molson Coors Beverage Company,Consumer Staples,192,42.099998,,174,42.990002,-0.02070258103267819,142,42.935001,0.0011644853554839685,185,42.619999,0.007627317352093099,187,42.485001,0.0030594726731243416,277,41.150002,0.03294432207769704,268,40.75,0.010063818848119022,221,42.779999,-0.04722936637830266,165,42.125,0.015669516041536324,141,41.563,0.013350974260283754,151,41.990002,-0.009933301572177089,111,42.529999,-0.012464675446848705,70,43.360001,-0.019368227331524768,88,42.400002,0.022400400848856306,119,41.880001,0.012658299800771378,108,42.290001,-0.009694963119059707,121,41.919998,0.008826407863855357,126,41.560001,0.008662102775214064,140,41.549999,0.0002407220274542876,140,42.759998,-0.028297452212228902,229,42.5,0.005880969460407837,245,41.150002,0.0333089950569172,239,40.970001,0.0043934829291314426,233,40.044998,0.023226772646684157,195,41.029999,-0.024244711884875425,182,40.869999,0.004160499163962328,140,41.639999,-0.017784234131597243,208,40.93,0.017346665037869524,208,41.775002,-0.020344639070000836,346,39.598999,0.05465793853426071,351,38.869999,0.01901693208911648,330,39.880001,-0.025326027449196875,305,39.169998,0.018126194440959642,310,38.740002,0.011099534790937948,252,38.790001,-0.0012889661951800413,246,39.259998,-0.012223045581869263,286,38.860001,0.010293283317208468,282,39.775002,-0.023127149902643307,304,39.0,0.018826869394803714,316,38.950001,0.0010267197388786897,338,39.755001,-0.020125761006289267,314,41.465,-0.0415862825458051,303,40.540001,0.02281694566312442,356,40.529998779296875,0.00024678016893120436,391,39.709999084472656,0.020649710920415565,385,39.63999938964844,0.00176589308188424,384,39.04999923706055,0.006091294107041012
193,BEN,Franklin Resources,Financials,193,35.035,,200,34.625,0.011987319814769304,229,34.32,0.009180967380327365,224,33.985001,0.010303178972529192,258,33.985001,0.00014717480871095923,235,33.985001,-0.00014713150061007596,230,34.195,-0.005995846914181091,306,33.869999,0.009893650032674284,329,33.845001,0.0002952746516458049,289,33.59,0.007591574873474283,272,33.349998,0.006894454229782632,305,33.525002,-0.005071658711217286,297,33.75,-0.007254900799526287,214,33.990002,-0.007352941176470562,198,34.924999,-0.02663218938328693,174,35.764999,-0.023623175845680855,154,35.235001,0.014897757383782295,261,33.884998,0.04060838627854735,289,33.169998,0.021555623850203487,330,32.415001,0.02408147650760961,321,33.32,-0.027452773630196714,275,33.224998,0.0030102046053519516,294,32.490002,0.022622220829657147,368,32.285,0.006193898848129598,374,32.384998,-0.002933940613528807,327,32.639999,-0.007508519536974512,350,32.25,0.012721036301582611,297,32.630001,-0.01164575508287602,299,33.334999,-0.02100212895276754,191,33.630001,-0.00877198903443377,235,33.134998,0.014785818189070987,252,32.830002,0.009290160871753939,229,33.499001,-0.01999994029850749,214,33.685001,-0.005374079572446511,205,33.490002,0.00552241791044783,235,34.369999,-0.025320109856806994,139,34.450001,-0.002032520384219527,233,34.099998,0.009967751100329991,216,34.060001,0.0011743100066261558,260,33.27,0.023745145776976173,273,33.165001,0.003014832861913508,283,33.215,-0.0013549533681108672,296,32.650002,0.017304685004307263,232,32.470001220703125,0.005543609314948794,127,33.790000915527344,-0.03906481091847236,159,33.93000030517578,-0.004126112584733388,273,33.290000915527344,0.026626354814715647
194,WMB,Williams Companies,Energy,194,71.860001,,328,70.974998,0.012540509897977836,356,70.5,0.00688040876380791,301,71.690002,-0.016462053571428714,255,73.239998,-0.021163244706806195,226,75.139999,-0.025156383275244942,252,73.459999,0.023008877726707233,271,75.019997,-0.023138272199665133,319,73.059998,0.027108378599282945,320,73.709999,-0.008683840244932517,315,72.309998,0.019361098585565006,314,71.849998,0.006402227039727926,364,70.389999,0.02059653350578028,333,71.769997,-0.019091457104474352,316,71.82,-0.0005570394250671296,272,71.519997,0.004335029944482427,303,70.459999,0.015476316910407517,270,71.57,-0.015096477284086252,322,70.910004,0.009307516045267583,353,70.150002,0.011122301915968968,412,70.169998,-0.00014255985504219026,385,70.794998,-0.008758341449945695,279,74.010002,-0.043440128538302036,242,75.245003,-0.016478378737541544,252,74.480003,0.010135656064858445,230,73.364998,0.015267202627219145,169,74.165001,-0.010720145052850905,158,73.379997,0.010697792751340751,253,74.779999,-0.01806511368666741,259,74.370003,0.005377816834275961,207,75.989998,-0.02118978594933718,307,74.445,0.020547932051409257,250,75.010002,-0.007664583084427634,255,75.43,-0.005831610569845269,238,75.239998,0.002125720823398014,275,75.07,0.0021310068691795525,309,72.800003,0.030898104916231794,293,73.150002,-0.004648564460603799,253,72.770103,0.005222001039796531,239,74.334999,-0.021117743939614853,275,75.050003,-0.009658926449744865,238,77.910004,-0.03683258564765368,283,77.529999,0.004901393072376914,368,75.87000274658203,0.021879477189423735,365,75.79000091552734,0.0010555746001374988,384,74.94999694824219,0.011207525465277923,453,71.25,0.025027269213870218
195,AMT,American Tower,Real Estate,195,178.210007,,215,178.365005,-0.0010089803296652322,228,175.770004,0.014590454813587117,207,175.710007,0.00028456066307436245,215,174.550003,0.006991815949572544,264,172.380005,0.012882266432051592,310,172.205002,0.0008709806856177504,272,175.639999,-0.0192220068433534,299,174.220001,0.008324226323850548,319,170.470001,0.022237916773252486,309,169.589996,0.005426116093905309,306,169.080002,0.0028383596307826053,235,172.509995,-0.02005326962080034,222,171.25,0.007651857610721846,248,168.029999,0.018920645371306444,152,175.145004,-0.04119829386590579,178,172.994995,0.0123988670520232,175,173.410004,-0.002105479914020214,156,174.460007,-0.0060185885467722855,166,179.300003,-0.02677668266140476,332,171.699997,0.045481067055393565,310,166.679993,0.029746862488099435,355,166.690002,-6.004559289640721e-05,415,164.660004,0.012389967047311323,393,166.039993,-0.008430651673258627,410,163.350006,0.016218826220814275,419,167.100006,-0.022207542466270103,412,170.059998,-0.017405574707815785,471,168.904999,0.006748756887861251,474,168.600006,0.0016307536728115135,481,168.850006,-0.0013622934151241717,489,169.509995,-0.0038347728613569165,488,168.565002,0.005457020118797562,486,164.988007,0.021606072727272663,486,165.005005,-0.00031499031874049344,475,165.220001,-0.0014825718608169058,448,162.059998,0.019184504230556287,437,166.005005,-0.023911347490883195,447,166.059998,-0.00045157152635388886,452,163.550003,0.01522278470037608,438,168.559998,-0.030355102037767145,406,175.440002,-0.040036438066779145,446,168.720001,0.039829308678109854,416,174.4600067138672,-0.032901557776505164,400,179.3800048828125,-0.027427794976368824,412,176.42999267578125,0.016720581063561113,299,181.08999633789062,0.0021584208663716353
196,UHS,Universal Health Services,Health Care,196,175.625,,166,176.360001,-0.004393390172110712,127,177.294998,-0.005077253894766209,127,172.770004,0.025597287719016926,147,172.369995,0.0025532524510734067,141,173.119995,-0.004159691586104297,175,170.5,0.015187920103136632,200,170.014999,0.0028231736778456806,150,171.199997,-0.006979778933132064,94,172.410004,-0.007248477945754894,218,168.725006,0.02187057241660395,207,172.600006,-0.023243017736395144,200,173.639999,-0.005416543954798958,243,169.679993,0.023096853505203407,251,171.664993,-0.011534492332879065,256,167.910004,0.02260676781458182,189,169.139999,-0.006684743532851534,111,168.529999,0.0041557646146310745,144,163.289993,0.0320901844854633,101,168.029999,-0.02896057852139433,113,166.309998,0.010889170912711021,198,159.25,0.04393948959813554,246,155.839996,0.021881443066771977,322,151.300003,0.030210827521363726,319,149.339996,0.013124461313096525,293,149.979996,-0.0038023346327171748,258,150.684998,-0.00438132637002997,305,151.160004,-0.003142405315098906,141,153.544998,-0.015500775749025975,206,148.149994,0.037325995478286744,287,144.259995,0.02717879850735061,180,152.731995,-0.055704711508680727,143,155.580002,-0.018242668074187285,99,155.300003,0.002448485872071249,100,156.419998,-0.007223614719461091,72,161.220001,-0.03001362489190207,147,158.044998,0.02005693097013106,114,158.300003,-0.0018000631364863962,251,150.559998,0.05126843470223896,277,148.699997,0.012576474375190383,359,147.119995,0.011426968808951887,397,145.470001,0.009815313201793963,405,144.460007,0.006991512882870143,403,145.41000366210938,-0.006533229997022771,427,145.85000610351562,-0.0030168116688320534,459,142.63999938964844,0.022504255626081493,480,141.25999450683594,0.010412984492639943
197,BKR,Baker Hughes,Energy,197,62.424999,,138,61.985001,0.007017212227223402,114,62.34,-0.005694562078922161,104,62.779999,-0.0070085856484323195,81,64.480003,-0.02636482507607829,44,64.440002,0.0006207479633533186,48,64.900002,-0.007087827208387409,57,64.82,0.001234217834001905,101,63.439999,0.021752853432421837,97,64.279999,-0.013067828454695563,92,64.809998,-0.008177735169811129,99,64.07,0.011549836116747203,147,61.549999,0.040942340226520546,131,62.75,-0.01912352191235056,63,61.669998,0.017512599886901237,28,61.73,-0.0009720071278146447,29,60.810001,0.015129073916640756,38,60.490002,0.0052901138935324,83,59.900002,0.009849749253764584,134,58.720001,0.020095384535160354,149,58.459999,0.004447519747648343,101,60.59,-0.03515433239808552,194,57.25,0.058340611353711935,280,56.09,0.020681048315207562,297,56.599998,-0.009010565689419159,290,56.380001,0.003902039661191292,372,55.150002,0.022302791575601333,372,55.950001,-0.014298462657757582,255,56.540001,-0.010435090017065884,208,57.25,-0.012401729257641936,195,57.775002,-0.009172706977720768,228,57.66,0.0019944849115505203,181,57.560001,0.0017373001782956532,232,57.200001,0.0062937061836765285,127,57.580002,-0.006599530857953062,357,54.470001,0.05709566629161622,373,53.25,0.022910816901408504,395,52.779999,0.008904907330521183,345,53.82,-0.019323690078038025,311,55.5,-0.030270270270270294,334,56.310001,-0.01438467386992237,273,56.560001,-0.004420084787480794,332,56.939999,-0.006673656597710909,337,56.380001068115234,0.009932564563097435,269,58.68000030517578,-0.03919562031356505,280,59.150001525878906,-0.007945933797263494,249,60.06999969482422,0.01266909775723346
198,BKNG,Booking Holdings,Consumer Discretionary,198,213.5,,131,213.360001,0.0006561632890129676,130,209.619995,0.017841838036490865,150,209.869995,-0.0011912136368040782,150,213.0,-0.01469485915492963,177,208.25,0.02280912364945986,240,204.759995,0.01704436943358978,202,212.059998,-0.03442423403210637,187,213.339996,-0.005999803243645019,116,212.259995,0.005088104331671284,103,212.869995,-0.002865598789533408,115,212.880005,-4.702179521287597e-05,76,214.419998,-0.007182133263521351,118,207.389999,0.033897483166485776,186,207.020004,0.0017872427439427074,330,194.270004,0.06563030698244088,351,192.710007,0.008095049262283549,331,192.899994,-0.0009848989419874998,296,193.240005,-0.0017595269675138026,283,201.300003,-0.04003973114694892,307,199.309998,0.009984471526611527,355,186.789993,0.06702717206055042,453,177.460007,0.05257514725557311,405,172.830002,0.026789359176192074,356,177.860001,-0.028280664408632306,372,179.399994,-0.008584130721877137,368,179.449997,-0.00027864586701553673,373,181.679993,-0.012274306945839641,256,184.610001,-0.0158713394947656,102,182.800003,0.009901520625248628,225,174.850006,0.045467524891019906,204,175.800003,-0.005403850874792004,183,178.389999,-0.014518728709673856,187,175.520004,0.016351384084972942,224,174.289993,0.007057266908031767,191,181.949997,-0.042099500556738056,186,181.029999,0.005082019582842712,175,184.559998,-0.019126566093699227,214,182.639999,0.010512478156551097,193,178.240005,0.024685782521157273,170,182.410004,-0.022860582800052986,165,181.460007,0.005235296833202563,152,177.050003,0.0249082401879428,99,181.25,-0.023172397241379317,204,168.94000244140625,0.07286609360878304,180,167.77000427246094,0.0069738211367031955,121,171.6300048828125,-0.023343782881265485
199,KKR,KKR & Co.,Financials,199,107.309998,,182,107.334999,-9.319791278417089e-05,104,108.480003,-0.010554977584209646,102,107.089996,0.013642366295338215,87,110.449997,-0.0305088088947022,100,107.169998,0.03041323760773862,110,108.855003,-0.015253183584430952,72,113.989998,-0.045215322424079996,64,115.339996,-0.011361708290675399,70,110.889999,0.04003601370539189,67,111.014999,-0.0007209335791570348,158,103.809998,0.06919962305307492,165,102.790001,0.00972668047323566,112,103.355003,-0.005418451967459159,99,105.675003,-0.021722659314289516,91,108.209999,-0.02342663361451458,69,106.57,0.01548424390923886,124,101.394997,0.05067534260080819,141,100.980003,0.004109665158160247,136,99.260002,0.017123328133796578,111,102.699997,-0.03311905189483533,162,101.644997,0.010528387598004008,188,99.375,0.0228427371069182,268,95.970001,0.03547982665958305,323,95.559998,0.004605903952746848,292,97.099998,-0.015961311749960738,287,96.959999,0.001340589859331942,232,100.940002,-0.0394293929179832,248,102.709999,-0.017615552311435412,227,100.949997,0.017434393782101765,340,97.235001,0.03847338790734889,364,96.940002,0.0033535959816903826,350,96.940002,0.0,318,96.239998,0.006959644966022083,374,93.290001,0.03151119941550262,373,95.144997,-0.019445007561961436,274,95.949997,-0.008596477976487549,368,93.839996,0.022485092603797607,380,92.57,0.013828846452654586,385,91.760002,0.008607550758417348,394,88.940002,0.031706767895058,394,90.089996,-0.01320309596814917,380,92.650002,-0.027630933024696547,390,91.51000213623047,0.01245765462883508,390,93.5,-0.02128340106951876,328,96.9000015258789,-0.03508773921387531,342,97.16999816894531,-0.001133903697888794
200,GOOGL,Alphabet Inc. (Class A),Communication Services,200,346.005005,,179,348.059998,-0.005904134378579284,194,344.820007,0.009396180425226941,334,340.670013,0.0121818588124456,344,344.720001,-0.011748630738719568,364,344.200012,0.0015107175533741746,334,344.0,0.0005814302325581888,364,345.899994,-0.005492899777269078,435,346.359985,-0.0013280720057774476,396,343.540009,0.008208581027312034,352,343.799988,-0.0007561925802044289,308,357.519989,-0.038375479475638574,336,354.299988,0.009088346342252862,321,357.75,-0.00964363941299795,305,362.429993,-0.012912819276521659,236,377.649994,-0.04030187009615038,205,373.51001,0.011083997454311767,308,356.130005,0.048802416971296836,403,333.660004,0.0673440050669063,347,336.709991,-0.009058201661737986,297,333.709991,0.00898984172158035,339,326.559998,0.021894883157121958,381,319.73999,0.021329856174699957,395,317.690002,0.006452793563204384,324,342.089996,-0.07132624246632457,378,347.149994,-0.014575826263733105,349,351.98999,-0.01375037966278525,399,346.769989,0.015053208655838812,429,354.459991,-0.02169497882766691,292,370.920013,-0.04437620355631766,367,359.51001,0.0317376503647282,410,352.51001,0.019857592129086,398,357.179993,-0.013074592898600579,401,358.890015,-0.0047647522319616,398,361.920013,-0.00837201008831745,380,367.029999,-0.013922529531434802,337,366.459991,0.0015554440157150573,339,359.910004,0.018198957870590338,364,361.209991,-0.003598978523271179,379,357.369995,0.010745155031831821,411,353.649994,0.010518877599641652,454,337.390015,0.04819342089895562,454,343.709991,-0.01838752484794659,451,345.2900085449219,-0.0045759157775109305,462,346.1300048828125,-0.0024268222571457443,463,349.67999267578125,-0.010152104984742505,450,363.7900085449219,-0.04986008219400606
201,FTNT,Fortinet,Information Technology,201,153.039993,,232,151.990005,0.006908270053678889,219,153.509995,-0.009901570252803471,281,150.789993,0.018038345555198676,292,152.850006,-0.013477349814431827,246,158.009995,-0.03265609241997636,290,155.850006,0.01385940915523598,222,160.009995,-0.025998307168249024,217,165.440002,-0.03282160864577355,280,160.839996,0.028599888798803264,200,161.889999,-0.006485904048958435,152,164.210007,-0.014128298526897898,284,159.639999,0.02862696084081029,170,160.110001,-0.0029354943293019575,135,164.130005,-0.024492803738109914,118,168.289993,-0.024719164377171254,92,163.210007,0.031125456663941176,131,161.949997,0.007780240959189388,174,154.25,0.049918943273906,247,153.220001,0.006722353434784223,251,149.979996,0.02160291429798411,203,152.380005,-0.015750156984179253,152,152.369995,6.569534900902063e-05,176,151.539993,0.005477115206148797,114,155.050003,-0.02263792281255228,79,158.100006,-0.019291605845985882,61,160.360001,-0.014093258829550703,55,161.610001,-0.007734669836429231,206,160.779999,0.0051623460950513955,81,164.509995,-0.02267337008915471,69,166.830002,-0.013906413547846164,75,160.619995,0.03866272689150585,79,157.509995,0.019744778736104918,89,163.729996,-0.0379893797835309,183,156.710007,0.044796048027743396,266,158.669998,-0.012352625100556236,194,162.350006,-0.02266712574066687,307,156.25,0.03904003840000003,234,158.979996,-0.017171946588802278,135,153.619995,0.03489129784179479,51,155.419998,-0.011581540491333753,62,151.350006,0.026891257605896612,121,149.929993,0.009471173656361076,164,145.27999877929688,0.03200711751106211,76,148.0,-0.018378385135135122,104,145.38999938964844,0.017951723075532833,87,144.13999938964844,0.004560236428113873
202,COST,Costco,Consumer Staples,202,963.025024,,183,971.400024,-0.008621576892199001,223,947.73999,0.024964688891095488,238,933.51001,0.015243521598659715,220,956.98999,-0.02453524095899906,215,961.349976,-0.0045352744669958645,237,953.5,0.008232801258521105,241,961.099976,-0.00790758109435219,197,961.849976,-0.0007797473813109246,209,949.575012,0.012921458729475255,224,944.320007,0.005564856151565101,191,952.75,-0.008848064025190228,196,947.820007,0.0052014021265536226,293,949.150024,-0.0014012716286883053,265,941.98999,0.007600966120669739,271,947.849976,-0.00618239821530564,236,954.080017,-0.0065298936032531785,185,951.890015,0.002300688068463508,217,954.169983,-0.0023894778085887802,214,974.030029,-0.020389562342743806,241,966.580017,0.00770759985616376,238,951.580017,0.015763256617441046,295,935.030029,0.017699953463205853,293,926.059998,0.009686230934683016,291,927.309998,-0.001347985034881538,282,929.219971,-0.002055458405553434,282,935.799988,-0.007031435225878679,280,940.869995,-0.005388637141096275,325,945.570007,-0.004970559519872797,347,916.539978,0.03167350000743774,347,921.75,-0.0056523157038241845,371,926.429993,-0.005051642364087394,344,916.25,0.011110497135061292,363,912.969971,0.003592701955363653,273,953.130005,-0.04213489638278678,306,947.5,0.005941957783641039,300,950.25,-0.0028939752696658383,243,951.669983,-0.001492096026317613,267,924.669983,0.029199606882880813,264,935.469971,-0.011544986300794924,322,946.679993,-0.011841405842407005,343,952.539978,-0.0061519570152887,376,942.23999,0.010931384901207597,385,961.0900268554688,-0.01961318551898772,415,957.6799926757812,0.003560723858621939,443,951.3499755859375,0.006653720670299457,426,965.5900268554688,-0.00010514057358590456
