current_rank,ticker,name,sector,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
131,BBY,Best Buy,Consumer Discretionary,131,78.760002,,173,78.0,0.009743615384615323,156,77.989998,0.00012824721446969,230,77.220001,0.009840670341551006,350,75.860001,0.017659515721910157,198,77.629997,-0.02292630117112704,121,77.709999,-0.0010294942868290802,121,76.889999,0.01066458591058117,238,77.629997,-0.009532371874238277,128,75.150002,0.0330005979241359,118,76.010002,-0.011314300452195725,207,74.730003,0.017128314580691306
132,TTWO,Take-Two Interactive,Communication Services,132,259.529999,,161,258.410004,0.00433417817678583,133,254.990005,0.013412286493347025,172,250.320007,0.018656111654710816,160,249.979996,0.00136015283398927,145,247.149994,0.011450544481906855,40,238.529999,0.03613799117988514,37,238.720001,-0.0007959199028321207,56,235.770004,0.012512181150915236,178,242.639999,-0.028313530449693092,81,239.570007,0.012814592437691896,218,238.83,0.0012120026797559635
133,CBRE,CBRE Group,Real Estate,133,144.649994,,22,140.520004,0.0291710488259469,58,141.550003,-0.0074869189506016065,61,138.330002,0.023499637957346886,89,134.759995,0.027025020015962298,77,136.100006,-0.009772952010374203,20,137.399994,-0.009461339568908489,298,134.580002,0.02095401960240717,284,133.940002,0.004778258850556272,295,133.210007,0.005480031241196448,309,129.949997,0.025086649290188,310,130.77,-0.012162721121336761
134,HWM,Howmet Aerospace,Industrials,134,273.420013,,151,277.880005,-0.0161562769795075,284,270.559998,0.027624721310236522,282,267.480011,0.011779641572422284,287,268.945007,-0.005132686442722245,303,268.5,0.0013962839863945753,172,268.519989,-0.001376111157364468,190,273.140015,-0.01691449713071147,61,276.059998,-0.01057734920363218,76,275.130005,0.0033801947555667233,86,280.359985,-0.018654516620836614,38,277.660004,0.009724054459064213
135,GPC,Genuine Parts Company,Consumer Discretionary,135,130.675003,,152,128.679993,0.015661424975550453,135,132.559998,-0.029343092664994797,201,117.370003,0.12913113919708463,254,118.059998,-0.005170367727486802,259,117.18,0.007509796893667708,164,116.0,0.009998302275425974,148,112.989998,0.026639543793955944,148,110.730003,0.020409960613836597,23,106.470001,0.04001128918933694,12,105.110001,0.012938825868720194,160,106.305,-0.033026643045813486
136,TMUS,T-Mobile US,Communication Services,136,187.899994,,397,181.789993,0.03361021637753181,432,177.520004,0.02405356525341218,435,173.059998,0.02577144372785667,443,167.729996,0.03177727375609085,448,173.970001,-0.035868281681506686,355,182.679993,-0.04767895956729096,350,181.570007,0.006113267374605602,357,180.789993,0.004314475525202255,318,184.570007,-0.020480109750442788,352,180.059998,0.02504725674827557,346,181.525,-0.008862222809073783
137,IBKR,Interactive Brokers,Financials,137,93.785004,,157,95.989998,-0.022971080799480736,317,91.330002,0.05102371507667325,173,93.25,-0.020589790884718573,338,87.040001,0.07134649504427282,312,88.199997,-0.013151882533510628,296,89.82,-0.018036105544422143,184,92.160004,-0.025390667300752345,167,92.790001,-0.006789492329028035,35,94.699997,-0.020168912993735244,190,96.82,-0.02189633340218955,199,96.78,0.00854166666666667
138,AWK,American Water Works,Utilities,138,136.740005,,73,133.160004,0.02742511916522994,207,136.860001,-0.027034904084211053,22,131.839996,0.038470356394965544,17,131.589996,0.001975938562457369,18,132.505005,-0.006867954716980984,36,132.634995,-0.0013188725447097482,73,130.0,0.020269192307692308,99,129.639999,0.0027769284385756876,26,126.599998,0.02401264650888857,272,124.919998,0.01344860732386488,280,125.89,-0.001199344367154298
139,IFF,International Flavors & Fragrances,Materials,139,82.559998,,184,82.839996,-0.002537139152004708,173,83.800003,-0.011809685988078522,65,81.150002,0.032655587611692294,5,79.190002,0.02436254702900098,266,76.5,0.03516342483660129,240,76.360001,0.001964662788858318,332,75.080002,0.017048467846338067,310,75.830002,-0.009890544378463817,359,74.709999,0.014991340048070345,226,75.949997,-0.016326504924022545,103,76.44,-0.010036548357187813
140,CVS,CVS Health,Health Care,140,104.025002,,304,102.084999,0.019053683012271172,142,104.730003,-0.025162356520603946,191,104.779999,-0.0007632382551900907,189,103.440002,0.012856472098302874,188,103.574997,-0.0013516122542649445,184,104.315002,-0.007331790582012276,212,104.660004,-0.0032964072884995588,205,101.870003,0.027387856266186672,197,101.57,0.0029536575760560346,149,101.300003,0.0026653207502864706,295,102.345,0.030309224979658378
141,UHS,Universal Health Services,Health Care,141,161.050003,,10,158.044998,0.018981334660272076,246,158.300003,-0.0018000631364863962,313,150.559998,0.05126843470223896,327,148.699997,0.012576474375190383,351,147.119995,0.011426968808951887,365,145.470001,0.009815313201793963,363,144.460007,0.006991512882870143,368,145.410004,-0.006533229997022771,371,145.850006,-0.0030168116688320534,375,142.639999,0.022504255626081493,396,142.375,0.010412984492639943
142,SWK,Stanley Black & Decker,Industrials,142,90.400002,,150,92.565002,-0.023336171636477276,28,91.889999,0.00723612606667845,149,91.341003,0.006021491395729939,201,94.110001,-0.02952613590545672,186,93.635002,0.0049118952501463475,169,91.989998,0.017993030506859187,198,92.309998,-0.003466580077273851,157,89.660004,0.029556032587283676,69,83.809998,0.0698008130247183,20,86.309998,-0.028965358103704264,182,87.36,-0.005072069164265169
143,KHC,Kraft Heinz,Consumer Staples,143,25.4172,,72,24.82,0.024061240934730055,238,25.370001,-0.02167918716282269,101,25.01,0.014394282287085058,141,23.620001,0.058848388702439136,1,24.190001,-0.02356345499944379,347,23.700001,0.020675104612864814,333,23.469999,0.009799829987210407,398,22.940001,0.023103660719108188,422,22.469999,0.020916867864569033,409,22.030001,0.019972672720260043,317,22.165,-0.034618711656441814
144,BLDR,Builders FirstSource,Industrials,144,78.660004,,24,82.309998,-0.04457667813490385,16,84.709999,-0.028102538006788746,18,84.775002,-0.000707774001690753,145,89.449997,-0.05258159188930733,139,90.555,-0.011711468087250765,134,89.190002,0.015873917611329613,116,88.720001,0.005297576585915564,27,85.410004,0.038754207294030785,127,76.730003,0.11312394970191786,88,77.330002,-0.007758941995113289,58,78.78,-0.04045159649840413
145,COR,Cencora,Health Care,145,306.769989,,147,298.625,0.027533080992788506,14,296.540009,0.0071329463716924835,27,288.450012,0.02815337228349679,32,283.01001,0.019329990767439797,102,281.630005,0.004828744999014756,75,286.125,-0.01572711676987526,75,286.950012,-0.0028751070412920132,28,284.470001,0.008718005382929661,256,281.100006,0.011988598107678605,268,271.279999,0.036198787364342344,259,271.6,-0.0020232793521784975
146,AEP,American Electric Power,Utilities,146,139.0,,57,135.979996,0.022209178473574953,152,138.509995,-0.018265822621681638,52,135.050003,0.025620080882190033,186,136.809998,-0.01286452032548091,206,137.970001,-0.008407646528900026,244,138.690002,-0.0051914412691406175,264,137.0,0.012335781021897807,200,134.960007,0.015115537153165715,14,133.740005,0.009122191972401827,228,130.300003,0.0264006287091183,277,130.0,0.020440135947370486
147,PANW,Palo Alto Networks,Information Technology,147,346.975006,,206,357.529999,-0.029521978657796377,273,348.059998,0.027207955681250118,279,352.040009,-0.011305564419525904,281,341.019989,0.03231487993508786,135,332.0,0.027168641566265084,281,304.200012,0.09138720218064944,274,293.089996,0.03790650022732267,175,285.26001,0.02744859330265026,245,290.915009,-0.019455529860711085,154,286.399994,0.015764717509037407,232,286.84,-0.004795347156839713
148,AXP,American Express,Financials,148,350.600006,,190,356.105011,-0.01525150412957188,175,351.929993,0.011776963592432743,197,348.015015,0.011293083333333342,87,338.23999,0.028869223946784928,61,340.790009,-0.00774470476788458,65,340.200012,0.0012634387676331293,179,342.459991,-0.006599249720823597,216,342.559998,-0.00029194009978950053,56,337.779999,0.014151219770712542,186,338.070007,-0.0008578341585918636,185,337.87,0.0002071213017751372
149,CRL,Charles River Laboratories,Health Care,149,230.759995,,166,231.320007,-0.0028950353033972975,130,230.389999,0.0027309592723485654,212,229.160004,0.005674638887330552,238,226.75,0.01045024504233738,240,225.610001,0.005231160896315368,142,216.179993,0.04570104750869075,119,212.710007,0.016313224041217822,47,202.100006,0.05249876637806716,144,186.600006,0.08306537782212065,249,181.559998,0.02775946274244845,6,185.0,-0.018594605405405362
150,HCA,HCA Healthcare,Health Care,150,423.195007,,165,417.040009,0.014685783914449635,5,410.394989,0.015931812423873426,300,393.299988,0.04362475698364254,311,390.0,0.008745986993280663,324,392.190002,-0.005938845046784547,336,391.679993,0.0013021063345453054,330,386.940002,0.012249937911562814,338,387.76001,-0.002114730706758605,333,386.920013,0.0021709835929319965,346,376.98999,0.026340282934302905,354,375.86,0.00485107267888174
151,MAS,Masco,Industrials,151,79.290001,,177,81.010002,-0.02159427416591464,179,82.754997,-0.02126368326435968,209,81.650002,0.013657496492619936,251,81.349998,0.0034410592316187483,242,80.459999,0.010558981366459719,206,79.93,0.006127272650653159,219,79.720001,0.002634207192245386,188,78.050003,0.02139651423203648,95,73.209999,0.06611124253669232,79,73.580002,-0.0050285809994948805,47,74.379997,-0.010755512668278455
152,GL,Globe Life,Financials,152,178.955002,,148,176.889999,0.011159487199898122,153,180.494995,-0.01994573605336214,240,180.095001,0.002360126525679407,246,178.770004,0.00791923021846097,227,179.229996,-0.002677801952580161,252,179.039993,-0.0004461658629877352,260,176.399994,0.014965981234670744,243,175.639999,0.004327004123929612,232,175.580002,0.00034170747987571914,209,172.050003,0.020517285315013956,229,172.75,0.007554509473954862
153,ZBH,Zimmer Biomet,Health Care,153,89.815002,,169,89.769997,0.0006127450843862459,123,87.489998,0.026294683591006285,178,84.18,0.03944398335378363,203,86.150002,-0.02218603889817805,53,91.209999,-0.05578689293702088,163,93.080002,-0.02030074157466688,28,90.959999,0.02330698134682252,42,90.559998,0.0044169722706928205,59,87.57,0.03414409044193212,47,87.089996,0.0055115859690704205,41,87.970001,-0.010003466977339226
154,AMCR,Amcor,Materials,154,44.759998,,196,44.639999,0.0031375841133480797,230,45.0,-0.00800002222222218,181,43.665001,0.03116409328973635,234,43.355,0.00726650552555963,214,42.939999,0.009664671859913154,231,43.029999,-0.0020915640737058094,218,42.860001,0.0039663554837527926,39,41.709999,0.027571374432303175,61,40.43,0.03165963393519666,30,40.68,-0.006145526057030448,22,41.080002,-0.00973714655612723
155,UNH,UnitedHealth Group,Health Care,155,427.019989,,307,418.200012,0.02160338576529086,46,425.125,-0.016832737569332012,130,426.429993,-0.0033174121304995197,74,415.429993,0.02598462062429796,58,419.48999,-0.010456895638134678,138,427.390015,-0.019631271367713587,281,415.529999,0.02854190077381169,185,405.799988,0.023977356549355067,173,409.25,-0.008430084300549812,188,406.679993,0.006319482256900599,291,407.96,0.014265767479030078
156,C,Citigroup,Financials,156,141.800003,,159,143.869995,-0.014319463267625121,303,139.940002,0.027863070458933548,293,140.125,-0.0013559051824769686,289,139.940002,0.0011788581862532954,153,142.520004,-0.017896013127376875,156,141.669998,0.005361237491578574,159,144.979996,-0.02283072210872461,160,143.589996,0.009680340126202003,169,144.970001,-0.009519245295445566,203,145.669998,-0.004805361499352734,163,145.43,0.018244093642444836
157,HIG,Hartford (The),Financials,157,140.104996,,156,137.625,0.017909016404453748,187,137.779999,-0.001632252377268717,111,133.929993,0.02905370101616045,128,132.520004,0.010639820083313545,113,133.600006,-0.007266469126284036,273,133.910004,-0.002165904863439261,339,130.369995,0.027153556307185633,256,132.320007,-0.014737091118805723,320,131.330002,0.007538300349679394,336,129.5,0.01413128957528964,355,129.42,0.00974658869395717
158,SYY,Sysco,Consumer Staples,158,84.269997,,243,84.269997,0.0004748189312067108,244,84.82,-0.006601496956230024,226,83.540001,0.015443565371046963,257,83.57,-0.00047859534628857947,274,83.400002,0.0020383452748597986,236,82.800003,0.0070031634870804105,205,80.849998,0.02411880084400253,88,80.589996,0.0032262317025055776,124,79.279999,0.016523675788643777,224,77.980003,0.016670889330435257,69,78.385,-0.009148589929425244
159,HD,Home Depot (The),Consumer Discretionary,159,346.149994,,56,350.660004,-0.01283330978753705,199,357.863007,-0.020229086676095243,184,350.899994,0.020017703454767943,228,352.279999,-0.0050470654285172944,221,350.570007,0.0041903053173528715,152,348.100006,0.004901743030230277,133,345.0,0.008985524637681097,140,342.859985,0.006241658675916861,58,324.450012,0.056742093755878686,41,326.619995,-0.006643754311489669,17,334.279999,-0.022914933657158354
160,BAX,Baxter International,Health Care,160,23.084999,,160,22.58,0.022364880425155054,137,22.639999,-0.003090507726269287,143,21.700001,0.04379889147999583,23,21.315001,0.017823686679174555,190,22.014999,-0.032016303360581366,218,22.040001,-0.0011343919630494304,206,21.549999,0.022737912888070255,123,21.040001,0.02423944751713658,168,20.1,0.0467662189054725,273,19.66,0.02238046795523907,245,19.889999,-0.0115635501037481
161,GPN,Global Payments,Financials,161,78.260002,,200,77.419998,0.010980467072447153,288,78.620003,-0.0153885164207751,275,75.065002,0.047568285906663954,58,72.550003,0.0345232093308494,299,71.110001,0.02010686079414259,287,69.839996,0.018767878849518027,283,68.160004,0.024647768506586232,427,67.080002,0.016100208225992674,471,64.279999,0.04355947485313427,445,65.089996,-0.012444262556107644,393,65.525,-0.02676437021969369
162,JPM,JPMorgan Chase,Financials,162,338.089996,,50,337.869995,0.0010955673306418667,43,334.350006,0.010165318234324872,42,334.075012,0.0008381446826504213,195,327.263,0.020606193345799273,41,329.539886,-0.0064574361794179636,178,327.88501,0.0014888254607687834,201,335.119995,-0.021589237013446505,210,333.450012,0.005008195951122119,195,334.140015,-0.0020650115790531443,196,331.480011,0.008024628670595835,35,325.220001,0.019248539391031994
163,KIM,Kimco Realty,Real Estate,163,25.549,,315,25.049999,0.01992020039601594,159,25.325001,-0.010663546603475571,322,25.1,0.009768779904306246,118,25.344999,-0.009861932938856066,233,25.815001,-0.018776655052264668,246,25.879999,-0.00289679424089595,11,25.52,0.014106543887147494,187,25.42,0.003933910306844979,171,25.190001,0.009130567323121674,274,24.690001,0.02025111299104454,248,24.8,0.012715422998991865
164,INCY,Incyte,Health Care,164,116.955002,,153,115.620003,0.01154643630306773,112,116.860001,-0.010610970301121236,144,113.809998,0.02679907788066216,162,113.360001,0.003969627699632827,162,114.660004,-0.011337894249506597,153,113.75,0.008000035164835273,40,107.529999,0.05784433235231412,44,108.459999,-0.008574589789549947,7,104.400002,0.03888885940825926,166,103.660004,0.007138703178132255,250,103.36,0.05538589843834352
165,NI,NiSource,Utilities,165,47.615002,,330,47.060001,0.01200856561123409,79,47.799999,-0.01589291091593481,235,46.884998,0.019842116915769425,209,47.544998,-0.01398529997866027,103,48.139999,-0.01256498390176597,100,49.0,-0.01915246458221409,111,47.810001,0.024890168900017384,137,47.630001,0.0037791307205725655,142,47.259998,0.007829094702881623,150,47.630001,-0.007768276133355512,143,47.74,0.007829094702881623
166,CNC,Centene Corporation,Health Care,166,66.519997,,180,66.055,0.00711573018399414,107,67.82,-0.026598894391410166,306,68.349998,-0.007754177256888983,182,64.190002,0.06480753809604178,163,64.550003,-0.005422977914115612,151,65.724998,-0.017952227995486236,141,64.769997,0.01474449659153132,183,62.970001,0.028584976519215877,156,63.139999,-0.002692397888698128,167,63.68,-0.008479915201004995,265,64.02,0.04359226483120282
167,CAH,Cardinal Health,Health Care,167,242.240005,,154,237.505005,0.01987201465355315,138,238.889999,-0.006005679199751479,182,237.690002,0.004921748254577807,197,237.544998,0.0005472470158884857,189,236.259995,0.005609165161251539,209,237.970001,-0.00697714783941783,228,234.75,0.01371672417465386,232,233.009995,0.0074675122841834085,198,228.910004,0.017910929746871362,177,222.740005,0.027700452821665333,157,223.655,0.004373905318592941
168,VRTX,Vertex Pharmaceuticals,Health Care,168,523.945007,,230,529.590027,-0.010659226405711597,167,528.039978,0.0029354766013567346,169,498.01001,0.06029992850946919,183,496.730011,0.0025768505458794166,208,499.649994,-0.0058440569099657,180,491.339996,0.01691292804911404,197,480.179993,0.023241291104771022,186,475.200012,0.010479757731992612,67,468.420013,0.014474187293103569,39,466.790009,0.003491942776350232,68,465.745,0.0335673091516584
169,ED,Consolidated Edison,Utilities,169,114.120003,,92,111.940002,0.01947472718465737,216,113.970001,-0.017983998911904497,102,110.970001,0.027219505017201495,119,110.629997,0.0030733436610324016,96,112.32,-0.014783186260725056,53,111.964996,0.0023202035038407676,78,110.760002,0.010879324469495799,89,110.720001,0.0003612807048294364,32,108.75,0.018114951724137907,265,106.919998,0.017115619474665555,364,107.39,0.0052651090140551915
170,CI,Cigna,Health Care,170,287.299988,,393,281.980011,0.018866503980666804,305,287.584991,-0.0201201592289737,395,277.179993,0.03795063967353207,375,275.690002,0.005441091258298059,383,278.725006,-0.01094205391913794,392,282.23999,-0.014374634430596167,382,281.869995,0.0013126441500095343,384,279.459991,0.008623789013147087,338,283.079987,-0.012787890936281632,316,282.079987,0.0035450937538508143,348,283.49,0.010061940454332285
171,MTD,Mettler Toledo,Health Care,171,1292.359985,,231,1295.719971,-0.0024700313796875983,223,1307.819946,-0.00971399499816128,185,1301.140015,0.005721359119175373,170,1279.27002,0.018496923558352307,144,1259.089966,0.016245432132674376,145,1264.0,-0.0036874650840751366,140,1243.420044,0.016551089150691034,7,1203.180054,0.033444695053097995,253,1156.640015,0.040237272095415166,252,1164.069946,-0.006382718689311617,256,1153.46,0.01679709004847929
172,APP,AppLovin,Information Technology,172,528.359985,,188,543.789978,-0.028374912418852927,258,527.059998,0.031742078821166864,17,564.609985,-0.06650606258761094,385,515.22998,0.09584070593097116,438,498.76001,0.03302183348660992,491,477.079987,0.04544316171451568,489,445.929993,0.06985400060318425,446,464.959991,-0.04092824838341835,450,467.019989,-0.004410941819451786,412,469.390015,-0.005049161516569534,425,466.3,-0.0006812203404887862
173,HBAN,Huntington Bancshares,Financials,173,18.094999,,60,17.889999,0.0114589162358254,67,17.860001,0.0016796191668746463,198,18.110001,-0.013804527122886379,79,17.73,0.02143265651438231,183,17.82,-0.005050505050505083,177,17.790001,0.0016862843346663325,215,17.9,-0.006145195530726122,172,17.58,0.018202502844141044,80,17.4,0.010344827586206806,89,17.049999,0.020527919092546476,184,17.06,0.01126915710147336
174,TPR,"Tapestry, Inc.",Consumer Discretionary,174,146.809998,,319,145.470001,0.009072740082729513,309,144.2099,0.008737216135077164,303,143.990005,0.0015271546104884681,322,146.419998,-0.01632736656895195,337,146.565002,-0.0009552401877080952,212,146.0,0.003869876712328635,230,146.0,0.0,70,149.75,-0.025041736227045086,71,150.529999,-0.005181684748433502,52,149.199997,0.008914222699347718,170,146.12,0.03972123344947742
175,O,Realty Income,Real Estate,175,64.330002,,40,63.18,0.018040877006502143,30,63.830002,-0.010338345864661758,121,61.82,0.032513781947589804,138,61.950001,-0.002259506169456249,122,63.025002,-0.01729060886277578,34,63.095001,-0.001505022203818429,270,62.040001,0.01700515768850508,255,61.990002,0.0008065655490703261,331,61.529999,0.00747607683205076,312,60.580002,0.015681693110541683,323,60.945,0.005644090118058109
176,D,Dominion Energy,Utilities,176,69.980003,,202,69.285004,0.01039562488028789,191,69.75,-0.00666660931899643,316,67.775002,0.02891280382190864,273,68.279999,-0.0075413529427244,128,69.18,-0.013009554784619848,109,69.400002,-0.0030263583084934043,91,69.510002,-0.0015825060686949222,111,69.260002,0.0036095869590069274,131,68.449997,0.011833528641352675,102,68.040001,0.0060258082594677465,111,68.735,-0.005408609536113995
177,CFG,Citizens Financial Group,Financials,177,71.855003,,183,72.110001,-0.003536236256604708,148,71.010002,0.015919948608624335,205,71.830002,-0.011278167641325387,200,70.089996,0.025117767946339464,226,70.419998,-0.004827545080221651,217,70.385002,0.0002840340828400567,258,70.660004,-0.0038919046763711274,231,69.459999,0.017276202379444383,208,68.989998,0.006812596225905132,197,67.989998,0.014708045733432762,48,67.080002,0.013565831438108855
178,PNW,Pinnacle West Capital,Utilities,178,109.559998,,88,106.93,0.024787147141066335,208,109.400002,-0.022309618113478424,59,106.309998,0.02916273671224645,206,107.010002,-0.00644861682242992,241,107.893997,-0.007880576600402533,241,108.150002,-0.0017209936765174572,246,107.279999,0.008109647726600056,101,105.370003,0.018126563021925834,116,104.050003,0.012686208187807413,219,102.43,0.01581570828858725,208,103.37,0.0010750586395622541
179,MNST,Monster Beverage,Consumer Staples,179,97.294998,,214,97.370003,-0.0007703091063886447,227,97.599998,-0.002356506195830055,249,97.349998,0.0025680534682701595,194,96.120003,0.012796451951837762,279,97.639999,-0.015567349606384173,258,96.379997,0.013073272870095742,142,95.830002,0.0057392777681462,292,94.699997,0.011932471338937711,268,93.690002,0.01078017908463691,266,93.019997,0.007202806080503388,278,92.7583,0.01839282979605117
180,WRB,W. R. Berkley Corporation,Financials,180,72.084999,,94,70.919998,0.016426974518527038,206,72.07,-0.01609328479208405,82,70.639999,0.019954654970016694,57,70.5,0.0015596200419625283,50,70.995003,-0.007182114992758337,186,71.279999,-0.0038584819920787217,89,69.290001,0.028719843718864935,86,70.050003,-0.010849421376898483,115,68.959999,0.01580632273501048,230,67.139999,0.027107536894660944,220,67.22,-0.0005954301875559231
181,RMD,ResMed,Health Care,181,218.615005,,174,218.399994,0.0009844826277789487,3,209.630005,0.04183556166017355,290,201.130005,0.042416701867229234,299,194.779999,0.0320710172395573,332,198.470001,-0.018394366420201314,340,200.270004,-0.009086784480540788,326,198.600006,0.008408851709702292,328,196.5,0.010687053435114446,360,191.259995,0.027397287132628012,360,188.449997,0.014911106631644078,390,189.09,-0.0009542914447784323
182,WELL,Welltower,Real Estate,182,237.600006,,163,232.707504,0.02110105272163776,163,235.970001,-0.014201872525644976,180,230.279999,0.02510968743116826,198,226.949997,0.014583416246273018,219,227.679993,-0.0034251043503289447,245,227.279999,0.0015395724142033274,233,223.729996,0.015867353790146144,119,221.429993,0.01038704363776044,37,217.669998,0.01727383210615918,246,211.449997,0.029415942720490973,324,211.93,0.023227694843291458
183,WMB,Williams Companies,Energy,183,74.209999,,348,72.800003,0.01908814886020327,326,73.150002,-0.004648564460603799,221,72.770103,0.005222001039796531,235,74.334999,-0.021117743939614853,196,75.050003,-0.009658926449744865,268,77.910004,-0.03683258564765368,263,77.529999,0.004901393072376914,142,75.870003,0.021879477189423735,45,75.790001,0.0010555746001374988,239,74.949997,0.011207525465277923,221,75.435,0.025027269213870218
184,MA,Mastercard,Financials,184,533.349976,,189,533.195007,0.0004689551889982546,233,539.349976,-0.011485210752371633,168,522.5,0.03236730329849413,110,513.51001,0.017328707974861857,12,509.649994,0.007593585444816364,275,498.799988,0.021301761922005946,323,488.920013,0.020207753287448282,335,494.410004,-0.011104126040297535,344,488.070007,0.012989933634664164,322,484.089996,0.008221634474759876,318,486.43,-0.01163766694963353
185,VRSK,Verisk Analytics,Industrials,185,193.419998,,48,187.789993,0.029980324883445597,35,188.350006,-0.002973257139158192,83,183.720001,0.025201420502931615,45,179.529999,0.023338729033246297,3,179.210007,0.0017855699319291318,86,182.179993,-0.016302481689084325,52,177.039993,0.029032988043554475,257,180.059998,-0.01677221500357895,351,174.759995,0.0303273240537687,359,168.990005,0.034143972005918455,198,168.97,-0.027675477082701794
186,BEN,Franklin Resources,Financials,186,34.695,,47,34.450001,0.007404210435662417,65,34.099998,0.009967751100329991,4,34.060001,0.0011743100066261558,190,33.27,0.023745145776976173,182,33.165001,0.003014832861913508,179,33.215,-0.0013549533681108672,321,32.650002,0.017304685004307263,225,32.470001,0.005543609314948794,159,33.790001,-0.03906481091847236,199,33.93,-0.004126112584733388,95,34.045,0.026626354814715647
187,ERIE,Erie Indemnity,Financials,187,259.339996,,172,257.130005,0.008594839019273603,118,259.25,-0.008177415621986595,146,249.264999,0.04003689108136732,8,239.75,0.03968716996871735,16,237.509995,0.009431203095263463,62,238.710007,-0.005027070356543484,82,229.960007,0.03805009451056418,4,229.529999,0.0018734283181867095,389,221.119995,0.03803366583831558,402,211.649994,0.04474368659797845,145,213.59,-0.0429140139410058
188,MRK,Merck & Co.,Health Care,188,129.300003,,69,126.790001,0.019876983908163615,158,129.520004,-0.02138003274745348,62,125.410004,0.03310202521092709,248,128.449997,-0.02404666147859924,272,129.380005,-0.00718818955061884,260,128.389801,0.005596152476413874,129,125.449997,0.023434069910739153,226,120.599998,0.040215581098102415,125,119.599998,0.0083612041531973,370,115.480003,0.03567712931216338,382,115.275,0.01413892998667965
189,TRGP,Targa Resources,Energy,189,269.605011,,396,263.595001,0.02309131092138883,340,258.88501,0.018213055890508256,352,257.915009,0.004169783981767816,102,267.950012,-0.03813308506005719,111,271.355011,-0.012529920489480317,105,272.549988,-0.00460355111350752,23,273.450012,-0.0032913657359796566,240,266.320007,0.0267723220659124,215,268.720001,-0.008931207171289257,210,264.51001,0.015916187822154537,358,262.905,0.02293303154973092
190,LII,Lennox International,Industrials,190,555.169983,,61,568.26001,-0.022588058098591546,39,570.080017,-0.003105132905200092,147,571.099976,-0.0017510680994463623,159,572.72998,-0.003228965810720741,150,568.780029,0.0068561132209026265,55,563.929993,0.00870774122322282,167,570.72998,-0.011914543196066218,37,551.75,0.03439960126869046,81,523.590027,0.053782485433016225,96,536.039978,-0.02322578820790877,110,536.22,0.00678020593779749
191,PPG,PPG Industries,Materials,191,121.510002,,68,124.040001,-0.02039663801679592,176,125.32,-0.01029283475157039,79,122.669998,0.02210259340916232,84,121.279999,0.011377665006367721,69,120.945,0.0030600859131557634,171,123.300003,-0.018622184657938745,36,122.400002,0.0073529492262589535,30,120.980003,0.011737468712081256,55,117.699997,0.0278675113305229,46,118.919998,-0.010259006227026801,33,118.25,0.0056659450317124715
192,MRSH,Marsh McLennan,Financials,192,178.125,,20,174.720001,0.01943000101711223,147,178.440002,-0.021395721685729008,38,172.119995,0.03659813545136603,120,166.520004,0.0326993284058239,104,166.699997,-0.00113972162450926,17,168.889999,-0.01378454720336364,327,162.229996,0.04105284573883594,330,165.960007,-0.02247536058491484,238,163.839996,0.012939520579577923,422,160.119995,0.023232582539113977,129,161.265,-0.014100172055903637
193,KMB,Kimberly-Clark,Consumer Staples,193,115.279999,,204,113.010002,0.020086691087749964,262,114.720001,-0.01490584889377744,229,111.440002,0.029432869177443033,214,109.769997,0.015213674461519888,243,109.910004,-0.0012738330898431904,248,109.370003,0.004937377573263957,238,108.099998,0.011748427599415745,191,106.730003,0.012836081340689143,112,103.949997,0.026743685235508075,218,100.5,0.03432832835820898,85,101.85,-0.02008578432304564
194,EW,Edwards Lifesciences,Health Care,194,94.459999,,239,95.165001,-0.007564624921202023,220,94.389999,0.008424265918482554,98,92.004997,0.026089803806713885,92,90.470001,0.017079350177751085,62,91.199997,-0.007786784382540102,87,90.769997,0.004626547748695087,100,89.720001,0.011703031523595309,15,89.660004,0.000669161246078076,180,86.949997,0.03116741913171084,288,85.879997,0.012459245894011817,168,87.360001,-0.016941437535010984
195,FICO,Fair Isaac,Information Technology,195,1323.619995,,89,1286.939941,0.028845469301867377,108,1270.810059,0.012676743197576945,105,1207.22998,0.05317203308653795,275,1194.949951,0.010420287164006448,371,1176.030029,0.014802237502509863,371,1181.530029,-0.005715308530764518,446,1143.47998,0.03327565822359202,443,1140.339966,0.0027535770854496544,462,1099.410034,0.03722899621998543,468,1090.849976,0.007847145059661331,466,1082.5,-0.005134616320126573
