current_rank,ticker,name,sector,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return
388,ULTA,Ulta Beauty,Consumer Discretionary,388,459.3299865722656,
389,BULL,WEBULL CORP CLASS A,Financials,389,6.639999866485596,
390,EBAY,eBay Inc.,Consumer Discretionary,390,108.97000122070312,
391,FSLY,FASTLY INC CLASS A,Information Technology,391,16.65999984741211,
392,LAES,SEALSQ Corp - Ordinary Shares,,392,3.3399999141693115,
393,SSRM,SSR MINING INC,Materials,393,29.260000228881836,
394,FLNC,FLUENCE ENERGY INC CLASS A,Industrials,394,21.209999084472656,
395,FOX,Fox Corporation (Class B),Communication Services,395,44.54999923706055,
396,PCTY,Paylocity Holding Corporation - Common Stock,,396,100.88999938964844,
397,MKTX,"MarketAxess Holdings, Inc. - Common Stock",,397,118.16999816894531,
398,GOOG,Alphabet Inc. (Class C),Communication Services,398,346.0799865722656,
399,ONC,BeOne Medicines Ltd. - American Depositary Shares,,399,276.1300048828125,
400,CSGP,CoStar Group,Real Estate,400,30.260000228881836,
401,CTSH,Cognizant,Information Technology,401,40.95000076293945,
402,TEAM,Atlassian Corporation  - Class A Common Stock,,402,81.3499984741211,
403,MSFT,Microsoft,Information Technology,403,373.94000244140625,
404,PEGA,Pegasystems Inc. - Common Stock,,404,29.84000015258789,
405,GOOGL,Alphabet Inc. (Class A),Communication Services,405,346.1300048828125,
406,CPRT,Copart,Industrials,406,29.600000381469727,
407,TSLA,"Tesla, Inc.",Consumer Discretionary,407,381.6099853515625,
408,NXST,"Nexstar Media Group, Inc. - Common Stock",,408,167.00999450683594,
409,SBAC,SBA Communications,Real Estate,409,189.58999633789062,
410,DOX,Amdocs Limited - Ordinary Shares,,410,52.349998474121094,
411,VELO,"Velo3D, Inc. - Common stock",,411,20.65999984741211,
412,ZM,"Zoom Communications, Inc. - Class A Common Stock",,412,86.44499969482422,
413,LGN,LEGENCE CORP CLASS A,Industrials,413,81.0199966430664,
414,DOCU,"DocuSign, Inc. - Common Stock",,414,42.66999816894531,
415,ALM,Almonty Industries Inc. - Common Shares,,415,18.190000534057617,
416,APA,APA Corporation,Energy,416,34.220001220703125,
417,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",,417,72.79000091552734,
418,BSY,"Bentley Systems, Incorporated - Class B Common Stock",,418,28.420000076293945,
419,SMCI,Supermicro,Information Technology,419,33.31999969482422,
420,AAON,"AAON, Inc. - Common Stock",,420,129.4499969482422,
421,CHRD,Chord Energy Corporation - Common Stock,,421,124.44000244140625,
422,FISV,Fiserv,Financials,422,47.29999923706055,
423,AMZN,Amazon,Consumer Discretionary,423,234.11000061035156,
424,CME,CME Group,Financials,424,242.25999450683594,
425,LULU,Lululemon Athletica,Consumer Discretionary,425,108.91999816894531,
426,CHYM,"Chime Financial, Inc. - Class A Common Stock",,426,16.670000076293945,
427,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,,427,11.380000114440918,
428,XP,XP Inc. - Class A Common Stock,,428,15.720000267028809,
429,LITE,Lumentum,Information Technology,429,827.9199829101562,
430,PURR,Hyperliquid Strategies Inc - Common Stock,,430,8.140000343322754,
431,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,431,305.3699951171875,
432,INTU,Intuit,Information Technology,432,258.04998779296875,
433,FOXA,Fox Corporation (Class A),Communication Services,433,48.790000915527344,
434,HLNE,Hamilton Lane Incorporated - Class A Common Stock,,434,75.62999725341797,
435,KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Industrials,435,50.79999923706055,
436,NFLX,Netflix,Communication Services,436,72.81999969482422,
437,OPEN,Opendoor Technologies Inc  - Common Stock,,437,4.199999809265137,
438,GDS,GDS Holdings Limited - American Depositary Shares,,438,31.8799991607666,
439,AVAV,AEROVIRONMENT INC,Industrials,439,149.0800018310547,
440,ADBE,Adobe Inc.,Information Technology,440,197.42999267578125,
441,QS,QuantumScape Corporation - Common Stock,,441,7.420000076293945,
442,PLTR,Palantir Technologies,Information Technology,442,116.69999694824219,
443,IRDM,Iridium Communications Inc - Common Stock,,443,44.15999984741211,
444,BAND,BANDWIDTH INC CLASS A,Communication,444,52.72999954223633,
445,ADSK,Autodesk,Information Technology,445,188.77999877929688,
446,Z,"Zillow Group, Inc. - Class C Capital Stock",,446,30.5,
447,NNE,NANO NUCLEAR ENERGY INC,Industrials,447,23.899999618530273,
448,WFRD,Weatherford International plc - Ordinary shares,,448,89.38999938964844,
449,NTSK,"Netskope, Inc. - Class A Common Stock",,449,9.529999732971191,
450,FIVE,"Five Below, Inc. - Common Stock",,450,185.9499969482422,
451,AUR,"Aurora Innovation, Inc.  - Class A Common Stock",,451,6.420000076293945,
452,BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",,452,110.13999938964844,
453,VRSN,Verisign,Information Technology,453,247.22000122070312,
454,JD,"JD.com, Inc. - American Depositary Shares",,454,26.1200008392334,
455,PTEN,PATTERSON UTI ENERGY INC,Energy,455,10.069999694824219,
456,MNDY,monday.com Ltd. - Ordinary Shares,,456,70.01000213623047,
457,PTC,PTC Inc.,Information Technology,457,112.33000183105469,
458,RGTI,RIGETTI COMPUTING INC,Information Technology,458,21.280000686645508,
459,RUN,SUNRUN INC,Industrials,459,12.8100004196167,
460,USAR,USA RARE EARTH INC CLASS A,Materials,460,22.889999389648438,
461,AKAM,Akamai Technologies,Information Technology,461,119.87000274658203,
462,APLD,APPLIED DIGITAL CORP,Information Technology,462,45.27000045776367,
463,TTD,Trade Desk (The),Communication Services,463,17.93000030517578,
464,IREN,IREN Limited - Ordinary Shares,,464,54.720001220703125,
465,VSAT,VIASAT INC,Information Technology,465,63.880001068115234,
466,RMBS,RAMBUS INC,Information Technology,466,128.2100067138672,
467,ONDS,Ondas Inc - Common Stock,,467,8.529999732971191,
468,PDD,PDD Holdings Inc. - American Depositary Shares,,468,76.55999755859375,
469,QUBT,QUANTUM COMPUTING INC,Information Technology,469,10.489999771118164,
470,FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",,470,27.979999542236328,
471,SMMT,Summit Therapeutics Inc.  - Common Stock,,471,14.25,
472,SAIL,"SailPoint, Inc. - Common Stock",,472,12.880000114440918,
473,ZS,"Zscaler, Inc. - Common Stock",,473,126.16999816894531,
474,FUTU,Futu Holdings Limited - American Depositary Shares,,474,97.9000015258789,
475,CENX,CENTURY ALUMINUM,Materials,475,47.33000183105469,
476,SATS,ECHOSTAR CORP CLASS A,Communication,476,103.91500091552734,
477,COIN,Coinbase,Financials,477,158.17999267578125,
478,MXL,MAXLINEAR INC,Information Technology,478,89.08000183105469,
479,ABVX,Abivax SA - American Depositary Shares,,479,98.43000030517578,
480,INOD,INNODATA INC,Industrials,480,87.02999877929688,
481,NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,481,21.399999618530273,
482,AMBA,AMBARELLA INC,Information Technology,482,65.51000213623047,
483,FCEL,"FuelCell Energy, Inc. - Common Stock",,483,21.81999969482422,
484,AAOI,APPLIED OPTOELECTRONICS INC,Information Technology,484,147.44000244140625,
485,SYM,Symbotic Inc. - Class A Common Stock,,485,38.56999969482422,
486,SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,486,6.440000057220459,
487,SEDG,"SolarEdge Technologies, Inc. - Common Stock",,487,52.36000061035156,
488,EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,488,6.489999771118164,
489,CBRS,Cerebras Systems Inc. - Class A Common Stock,,489,226.72000122070312,
490,RKLB,Rocket Lab Corporation - Common Stock,,490,95.12000274658203,
491,PLUG,PLUG POWER INC,Industrials,491,2.7100000381469727,
492,CELC,CELCUITY INC,Health Care,492,90.20999908447266,
493,ENPH,"Enphase Energy, Inc. - Common Stock",,493,47.220001220703125,
494,PCT,PURECYCLE TECHNOLOGIES INC,Materials,494,8.289999961853027,
495,XE,"X-Energy, Inc. - Class A Common Stock",,495,21.09000015258789,
496,FLY,FIREFLY AEROSPACE INC,Industrials,496,27.209999084472656,
497,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,497,20.950000762939453,
498,MSTR,Strategy Inc - Class A Common Stock,,498,103.83999633789062,
499,AXTI,AXT Inc - Common Stock,,499,77.91000366210938,
500,POET,POET Technologies Inc. - Common Shares,,500,10.729999542236328,
