current_rank,ticker,name,sector,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
480,SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,480,25.64,,50,25.49,0.00588466,755,25.5,0.0274083
481,TRN,TRINITY INDUSTRIES INC,Industrials,481,35.07,,494,35.13,-0.00170794,400,35.06,0.01914708
482,VIR,VIR BIOTECHNOLOGY INC,Health Care,482,10.16,,913,9.57,0.06165099,979,9.615,0.04475983
483,BCPC,BALCHEM CORP,Materials,483,166.04,,461,165.57,0.00283868,312,165.215,-0.00210945
484,WSBF,WATERSTONE FINANCIAL INC,Financials,484,19.48,,502,19.14,0.01776385,286,19.23,-0.00364394
485,TECX,TECTONIC THERAPEUTIC INC,Health Care,485,30.59,,514,30.34,0.00823995,510,30.27,0.01065956
486,EXFY,EXPENSIFY INC CLASS A,Information Technology,486,1.56,,648,1.64,-0.04878049,966,1.715,0.05128205
487,CUBI,CUSTOMERS BANCORP INC,Financials,487,77.79,,553,76.19,0.02100013,853,76.665,0.00527774
488,RAPP,RAPPORT THERAPEUTICS INC,Health Care,488,38.88,,154,38.19,0.01806756,767,38.615,0.02276379
489,SLP,SIMULATIONS PLUS INC,Health Care,489,18.15,,253,18.1,0.00276243,160,18.205,-0.00767544
490,WRBY,WARBY PARKER INC CLASS A,Consumer Discretionary,490,25.64,,272,26.99,-0.05001853,186,27.11,0.03967643
491,ALMS,ALUMIS INC,Health Care,491,24.51,,428,24.6,-0.00365854,72,24.63,0.05083298
492,CYTK,CYTOKINETICS INC,Health Care,492,80.01,,457,79.17,0.01061008,290,79.86,0.0049505
493,JBTM,JBT MAREL CORP,Industrials,493,129.49,,520,131.13,-0.01250667,140,130.015,-0.01093679
494,WYFI,WHITEFIBER INC,Information Technology,494,44.76,,574,44.77,-0.00022336,517,46.325,0.16315926
495,ECPG,ENCORE CAPITAL GROUP INC,Financials,495,85.9,,495,83.95,0.02322811,320,83.95,0.01083685
496,BTBT,BIT DIGITAL INC,Information Technology,496,2.14,,46,2.23,-0.04035874,82,2.29,0.02764977
497,VALU,VALUE LINE INC,Financials,497,35.1452,,446,34.59,0.01605088,191,34.09,0.01466706
498,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,498,32.53,,485,32.38,0.00463249,394,32.655,-0.00917993
499,NRIX,NURIX THERAPEUTICS INC,Health Care,499,18.86,,275,18.65,0.01126005,256,18.72,0.06267806
500,ATRO,ASTRONICS CORP,Industrials,500,82.7,,615,81.85,0.01038485,478,81.23,0.01601291
501,OBK,ORIGIN BANCORP INC,Financials,501,50.44,,521,49.54,0.01816714,386,49.705,0.00364668
502,RNST,RENASANT CORP,Financials,502,42.75,,510,42.11,0.01519829,388,42.255,0.01007436
503,SGHT,SIGHT SCIENCES INC,Health Care,503,5.41,,310,5.24,0.03244275,550,5.295,-0.00757576
504,USNA,USANA HEALTH SCIENCES INC,Consumer Staples,504,19.2,,911,18.9,0.01587302,844,18.9699,0.00105932
505,MARA,MARA HOLDINGS INC,Information Technology,505,14.7,,53,14.85,-0.01010101,690,15.19,0.0443038
506,BKD,BROOKDALE SENIOR LIVING INC,Health Care,506,13.84,,420,13.99,-0.01072194,491,13.765,0.02490842
507,ATEC,ALPHATEC HOLDNGS INC,Health Care,507,8.5,,114,8.55,-0.00584795,1105,8.815,-0.02951192
508,ANIP,ANI PHARMACEUTICALS INC,Health Care,508,82.94,,949,80.58,0.02928766,833,81.65,0.01371242
509,COCO,THE VITA COCO COMPANY INC,Consumer Staples,509,82.74,,453,82.88,-0.00168919,807,83.45,-0.0135682
510,CTRN,CITI TRENDS INC,Consumer Discretionary,510,61.89,,545,63.59,-0.02673376,484,63.9,0.04830201
511,CLDX,CELLDEX THERAPEUTICS INC,Health Care,511,32.98,,410,33.41,-0.0128704,333,32.95,0.03021893
512,GRND,GRINDR INC,Communication,512,13.14,,523,13.15,-0.00076046,138,13.23,-0.01498127
513,JYNT,JOINT CORP,Health Care,513,9.13,,467,9.18,-0.00544662,269,9.15,-0.01713062
514,REPL,REPLIMUNE GROUP INC,Health Care,514,11.42,,528,11.18,0.02146691,299,11.22,0.09715407
515,ISPR,ISPIRE TECHNOLOGY INC,Consumer Staples,515,1.96,,788,1.87,0.04812834,6,1.91,-0.05555556
516,ADUS,ADDUS HOMECARE CORP,Health Care,516,96.09,,462,95.03,0.01115437,344,94.44,0.00848987
517,AGL,AGILON HEALTH,Health Care,517,111.73,,891,113.11,-0.01220051,1334,113.92,-0.00606327
518,CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,518,46.46,,429,46.12,0.00737207,520,46.62,-0.02577102
519,WSBC,WESBANCO INC,Financials,519,37.28,,26,36.7,0.01580381,262,36.7,0.01129788
520,ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,Financials,520,21.58,,565,21.44,0.00652985,352,21.595,0.01323251
521,UTL,UNITIL CORP,Utilities,521,51.74,,564,51.02,0.01411211,340,51.23,0.00117739
522,OTTR,OTTER TAIL CORP,Utilities,522,88.13,,406,88.21,-0.00090693,890,87.74,0.00811429
523,AEBI,AEBI SCHMIDT HOLDING AG,Industrials,523,12.42,,109,12.48,-0.00480769,884,12.495,0.01216545
524,FORM,FORMFACTOR INC,Information Technology,524,142.79,,702,156.66,-0.08853568,142,155.41,0.04754263
525,JXN,JACKSON FINANCIAL INC CLASS A,Financials,525,109.89,,517,109.38,0.00466264,379,108.15,0.02406142
526,ACH,ACCENDRA HEALTH INC,Health Care,526,3.13,,394,3.2,-0.021875,635,3.225,-0.00928793
527,NMIH,NMI HOLDINGS INC,Financials,527,38.41,,559,37.66,0.01991503,188,37.58,0.00480256
528,GBX,GREENBRIER INC,Industrials,528,50.16,,493,50.2,-0.00079681,367,50.74,0.01026363
529,PNTG,PENNANT GROUP INC,Health Care,529,34.23,,608,33.63,0.01784121,578,33.74,0.00568182
530,SEPN,SEPTERNA INC,Health Care,530,36.57,,44,34.85,0.04935438,306,35.605,-0.03649433
531,HROW,HARROW INC,Health Care,531,42.78,,211,42.41,0.00872436,215,43.29,-0.01073011
532,EE,EXCELERATE ENERGY INC CLASS A,Energy,532,36.06,,548,35.9,0.00445682,114,35.96,0.03877315
533,DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Health Care,533,8.86,,321,9.04,-0.0199115,5,9.13,-0.01417666
534,LBRX,LB PHARMACEUTICALS INC,Health Care,534,30.6,,469,29.87,0.02443924,54,29.91,-0.00433333
535,TKNO,ALPHA TEKNOVA INC,Health Care,535,4.89,,1,5.16,-0.05232558,273,5.02,-0.01526718
536,ABUS,ARBUTUS BIOPHARMA CORP,Health Care,536,4.45,,513,4.52,-0.01548673,180,4.605,-0.00659341
537,MGEE,MGE ENERGY INC,Utilities,537,77.27,,543,76.01,0.01657677,418,76.145,0.00118546
538,OI,O I GLASS INC,Materials,538,9.09,,516,9.12,-0.00328947,119,9.145,-0.01191766
539,BWIN,BALDWIN INSURANCE GROUP INC CLASS,Financials,539,24.39,,1231,23.52,0.0369898,1651,24.625,0.16205534
540,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,540,26.45,,385,26.22,0.00877193,264,26.55,-0.0150263
541,MSEX,MIDDLESEX WATER,Utilities,541,52.86,,1489,51.78,0.02085747,1089,51.58,-0.00537841
542,CWAN,CLEARWATER ANALYTICS HOLDINGS INC,Information Technology,542,24.55,,1219,24.53,0.00081533,1289,24.525,0.00988061
543,BFC,BANK FIRST CORP,Financials,543,144.66,,555,142.82,0.01288335,874,143.245,0.00098122
544,ATLC,ATLANTICUS HOLDINGS CORP,Financials,544,101.36,,585,99.52,0.01848875,536,98.68,-0.00599281
545,BRT,BRT APARTMENTS CORP,Real Estate,545,14.9,,537,14.86,0.00269179,423,14.805,-0.00201478
546,FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,546,20.86,,311,20.12,0.03677932,115,20.78,0.00299103
547,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,547,17.23,,40,17.37,-0.00805987,8,17.56,-0.00912721
548,OM,OUTSET MEDICAL INC,Health Care,548,4.76,,94,4.88,-0.02459016,648,4.96,-0.03366337
549,DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,549,24.08,,1163,23.77,0.01304165,1607,23.57,0.02633851
550,RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,550,123.9,,483,122.82,0.00879336,455,127.175,-0.04613234
551,BLZE,BACKBLAZE INC CLASS A,Information Technology,551,11.66,,915,8.12,0.43596059,728,8.0699,-0.00854701
552,SIEB,SIEBERT FINANCIAL CORP,Financials,552,1.87,,535,1.84,0.01630435,95,1.94,-0.04166667
553,ACTG,ACACIA RESEARCH CORP,Financials,553,4.79,,609,4.74,0.01054852,97,4.77,-0.02469136
554,PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,554,46.27,,371,46.04,0.00499566,895,46.135,-0.01286449
555,HG,HAMILTON INSURANCE GROUP LTD CLASS,Financials,555,32.37,,601,31.65,0.02274882,373,31.7,0.00860421
556,PRAA,PRA GROUP INC,Financials,556,17.6,,943,15.86,0.10970996,1344,15.675,0.06157965
557,LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,557,25.77,,560,25.55,0.00861057,620,25.52,-0.00776699
558,XNCR,XENCOR INC,Health Care,558,14.08,,584,14.01,0.00499643,78,14.03,0.10838608
559,HURA,TUHURA BIOSCIENCES INC,Health Care,559,2.64,,538,2.71,-0.02583026,599,2.6147,0.05447471
560,AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,560,2.08,,522,2.76,-0.24637681,1040,2.845,-0.02473498
561,RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,561,9.79,,550,9.6,0.01979167,64,9.78,-0.01940756
562,AKTS,AKTIS ONCOLOGY INC,Health Care,562,27.01,,572,24.79,0.08955224,479,25.1001,0.0290577
563,RPT,RITHM PROPERTY INC TRUST,Financials,563,14.58,,1535,14.28,0.0210084,858,14.32,-0.00833333
564,KIDS,ORTHOPEDIATRICS CORP,Health Care,564,18.375,,980,18.16,0.01183921,476,18.57,-0.03762586
565,BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,565,28.24,,596,27.54,0.02541757,356,27.84,0.00953079
566,PIPR,PIPER SANDLER COMPANIES,Financials,566,80.05,,544,81.77,-0.02103461,120,81.71,-0.00036675
567,MBX,MBX BIOSCIENCES INC,Health Care,567,46.39,,563,43.91,0.05647916,470,44.96,0.02045085
568,PLGO,PELAGOS INSURANCE CAPITAL LTD,Financials,568,23.55,,973,22.98,0.02480418,838,23.07,0.00174368
569,EPC,EDGEWELL PERSONAL CARE,Consumer Staples,569,26.22,,8,22.72,0.1540493,873,22.77,-0.01687581
570,SAFX,XCF GLOBAL INC CLASS A,Energy,570,0.4566,,792,0.49,-0.06816327,1766,0.4435,0.17760154
571,FRD,FRIEDMAN INDUSTRIES INC,Materials,571,35.28,,709,37.15,-0.05033647,584,36.9,-0.00721539
572,REAL,THE REALREAL INC,Consumer Discretionary,572,12.21,,313,12.35,-0.01133603,665,12.715,-0.00803213
573,PDFS,PDF SOLUTIONS INC,Information Technology,573,60.54,,353,64.95,-0.06789838,345,65.085,-0.00627295
574,INNV,INNOVAGE HOLDING CORP,Health Care,574,9.32,,588,9.21,0.01194354,21,9.3,0.02675585
575,NPKI,NPK INTERNATIONAL INC,Industrials,575,15.43,,593,15.32,0.00718016,118,15.26,-0.03647799
576,ATRC,ATRICURE INC,Health Care,576,28.44,,562,28.44,0.0,236,28.635,-0.0125
577,CTEV,CLARITEV CORP CLASS A,Health Care,577,30.06,,992,28.44,0.05696203,827,29.64,-0.03331067
578,KRT,KARAT PACKAGING INC,Industrials,578,29.8,,300,29.7,0.003367,474,29.84,-0.01818182
579,GOLD,GOLD INC,Consumer Discretionary,579,42.38,,515,41.81,0.0136331,369,41.83,-0.0104142
580,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,580,15.76,,532,15.72,0.00254453,504,15.715,-0.00317058
581,ATLN,ATLANTIC INTERNATIONAL CORP,Health Care,581,1.33,,1888,0.4398,2.02410186,1888,0.45,-0.20094477
582,EFSC,ENTERPRISE FINANCIAL SERVICES CORP,Financials,582,64.67,,807,63.27,0.02212739,1435,63.175,0.01867654
583,HWKN,HAWKINS INC,Materials,583,163.38,,569,162.01,0.00845627,573,161.05,0.00346857
584,RLAY,RELAY THERAPEUTICS INC,Health Care,584,17.44,,603,17.28,0.00925926,126,17.12,0.08816121
585,CLOV,CLOVER HEALTH INVESTMENTS CORP CLA,Health Care,585,5.06,,611,5.14,-0.0155642,525,5.1868,0.028
586,AMN,AMN HEALTHCARE INC,Health Care,586,31.24,,1022,30.34,0.02966381,1269,30.225,-0.02065849
587,ASPI,ASP ISOTOPES INC,Materials,587,7.08,,509,7.28,-0.02747253,616,7.33,0.01392758
588,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,588,21.66,,598,21.29,0.01737905,467,21.385,-0.02607502
589,MBI,MBIA INC,Financials,589,6.28,,296,6.0,0.04666667,205,5.99,-0.01315789
590,KMT,KENNAMETAL INC,Industrials,590,35.1,,529,35.44,-0.00959368,116,34.845,-0.02422907
591,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,591,22.9,,78,22.13,0.0347944,58,22.02,0.03701968
592,LGND,LIGAND PHARMACEUTICALS INC,Health Care,592,279.44,,41,262.17,0.06587329,656,264.73,-0.04623836
593,SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,593,4.33,,88,4.01,0.0798005,26,3.94,-0.00496278
594,BE,BLOOM ENERGY CLASS A CORP,Industrials,594,321.98,,817,345.85,-0.06901836,595,341.755,0.05150345
595,PACS,PACS GROUP INC,Health Care,595,37.37,,9,37.77,-0.01059042,1194,37.56,0.03224925
596,VAC,MARRIOTT VACATIONS WORLDWIDE CORP,Consumer Discretionary,596,97.51,,557,95.71,0.01880681,936,95.505,-0.02306829
597,TDUP,THREDUP INC CLASS A,Consumer Discretionary,597,6.21,,534,5.91,0.05076142,617,5.965,-0.01663894
598,ETON,ETON PHARMACEUTCIALS INC,Health Care,598,33.49,,640,32.72,0.02353301,487,32.34,0.00738916
599,KYMR,KYMERA THERAPEUTICS INC,Health Care,599,98.25,,814,99.45,-0.01206637,709,99.85,0.09974566
600,PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,600,18.36,,643,18.72,-0.01923077,1088,18.745,-0.01783841
601,BJRI,BJS RESTAURANTS INC,Consumer Discretionary,601,53.16,,683,54.72,-0.02850877,682,54.58,0.00311641
602,PACK,RANPAK HOLDINGS CORP CLASS A,Materials,602,7.22,,591,7.27,-0.00687758,753,7.23,-0.00953678
603,FRPH,FRP HOLDINGS INC,Real Estate,603,24.55,,882,23.84,0.02978188,724,23.81,0.00505902
604,PRA,PROASSURANCE CORP,Financials,604,24.65,,972,24.54,0.00448248,453,24.635,-0.00446247
605,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,605,21.59,,547,21.09,0.02370792,916,20.75,-0.01998141
606,ARQT,ARCUTIS BIOTHERAPEUTICS INC,Health Care,606,26.27,,587,26.66,-0.01462866,581,26.98,0.01716902
607,FTRE,FORTREA HOLDINGS INC,Health Care,607,16.46,,1046,15.56,0.05784062,1055,15.58,0.0163292
608,ORKA,ORUKA THERAPEUTICS INC,Health Care,608,83.4,,804,85.38,-0.02319044,56,87.835,0.18025988
609,NSIT,INSIGHT ENTERPRISES INC,Information Technology,609,110.53,,996,106.09,0.04185126,941,106.225,-0.02167097
610,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,610,94.74,,579,94.04,0.00744364,976,94.13,-0.01114616
611,ZBIO,ZENAS BIOPHARMA INC,Health Care,611,20.205,,181,20.8,-0.02860577,1001,20.55,0.05156724
612,MCS,THE MARCUS CORP,Communication,612,23.82,,656,23.5,0.01361702,1100,23.885,-0.01467505
613,CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,613,7.23,,492,7.35,-0.01632653,200,7.525,-0.05283505
614,BWB,BRIDGEWATER BANCSHARES INC,Financials,614,20.44,,127,19.93,0.02558956,55,19.87,0.00962513
615,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,615,127.1,,659,124.22,0.02318467,672,121.88,0.01928284
616,AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,Industrials,616,5.03,,573,4.88,0.0307377,613,4.925,0.00618557
617,FLYW,FLYWIRE CORP,Financials,617,15.61,,597,15.43,0.01166559,540,15.5199,-0.02649842
618,VRDN,VIRIDIAN THERAPEUTICS ORS INC,Health Care,618,17.28,,219,17.63,-0.01985252,1143,17.64,0.06013229
619,CNK,CINEMARK HOLDINGS INC,Communication,619,33.81,,590,33.61,0.00595061,934,34.065,-0.00444313
620,FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,620,11.15,,500,11.56,-0.03546713,549,11.645,-0.0211685
621,PKOH,PARK OHIO HOLDINGS CORP,Industrials,621,36.425,,628,36.55,-0.00341997,623,36.19,0.01527778
622,PRCH,PORCH GROUP INC,Information Technology,622,12.9,,623,12.26,0.05220228,600,12.48,-0.00969305
623,GKOS,GLAUKOS CORP,Health Care,623,134.65,,833,131.19,0.02637396,586,131.02,0.00390266
624,OSCR,OSCAR HEALTH INC CLASS A,Financials,624,29.93,,782,28.54,0.04870357,892,28.98,0.00492958
625,STNG,SCORPIO TANKERS INC,Energy,625,81.7,,630,82.45,-0.00909642,121,82.7264,0.02320675
626,TNK,TEEKAY TANKERS LTD CLASS A,Energy,626,79.21,,262,77.58,0.02101057,932,78.3775,0.04204164
627,IMAX,IMAX CORP,Communication,627,44.97,,612,44.0,0.02204545,970,44.34,-0.00744417
628,FENC,FENNEC PHARMACEUTICALS INC,Health Care,628,10.3,,895,9.53,0.08079748,879,9.33,0.05187638
629,DSGN,DESIGN THERAPEUTICS INC,Health Care,629,13.74,,351,13.7,0.00291971,771,13.555,0.10128617
630,ACA,ARCOSA INC,Industrials,630,144.92,,710,144.9,0.00013803,845,144.35,0.06669611
631,VSEC,VSE CORP,Industrials,631,213.68,,607,215.55,-0.00867548,591,216.57,-0.01674117
632,RBCAA,REPUBLIC BANCORP INC CLASS A,Financials,632,87.14,,646,85.62,0.01775286,997,85.53,0.0101463
633,NWPX,NWPX INFRASTRUCTURE INC,Industrials,633,138.62,,652,140.92,-0.01632132,619,141.2712,0.01242905
634,EFSI,EAGLE FINANCIAL SERVICES INC,Financials,634,42.8,,647,42.01,0.01880505,589,42.1395,0.00646862
635,TRVI,TREVI THERAPEUTICS INC,Health Care,635,17.38,,665,17.71,-0.01863354,653,17.715,0.02905288
636,CXW,CORECIVIC REIT INC,Industrials,636,29.73,,654,29.65,0.00269815,1275,29.76,0.02595156
637,NPO,ENPRO INC,Industrials,637,367.37,,909,387.65,-0.05231523,1095,387.37,0.02107204
638,ELDN,ELEDON PHARMACEUTICALS INC,Health Care,638,3.95,,829,3.81,0.03674541,24,4.135,-0.02806122
639,SNEX,STONEX GROUP INC,Financials,639,137.94,,639,138.79,-0.00612436,602,139.89,-0.00158262
640,IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Health Care,640,17.69,,660,17.6,0.00511364,511,17.52,0.00113766
641,OPK,OPKO HEALTH INC,Health Care,641,1.46,,586,1.43,0.02097902,403,1.445,0.00704225
642,ALGT,ALLEGIANT TRAVEL,Industrials,642,103.54,,536,102.18,0.01330985,465,102.975,0.01409289
643,STRL,STERLING INFRASTRUCTURE INC,Industrials,643,892.25,,631,932.75,-0.04341999,710,924.47,0.08222722
644,SI,SHOULDER INNOVATIONS INC,Health Care,644,19.29,,187,17.77,0.08553742,903,17.98,-0.04204852
645,PTCT,PTC THERAPEUTICS INC,Health Care,645,82.13,,633,80.96,0.01445158,40,81.01,0.02506964
646,MTRN,MATERION CORP,Materials,646,265.34,,730,277.68,-0.04443964,1119,276.15,0.0098189
647,IDYA,IDEAYA BIOSCIENCES INC,Health Care,647,34.91,,684,34.23,0.01986561,157,34.39,0.09606148
648,CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,648,11.25,,763,11.4,-0.01315789,921,11.3,0.01153505
649,LPRO,OPEN LENDING CORP,Financials,649,3.12,,645,3.13,-0.00319489,538,3.12,0.00643087
650,GVA,GRANITE CONSTRUCTION INC,Industrials,650,150.08,,743,151.5,-0.00937294,370,150.56,0.03293107
651,EVH,EVOLENT HEALTH INC CLASS A,Health Care,651,4.8,,1158,4.48,0.07142857,829,4.515,-0.00222717
652,RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,652,69.59,,157,70.61,-0.01444555,928,70.19,0.00713165
653,RELL,RICHARDSON ELECTRONICS LTD,Information Technology,653,17.82,,363,18.31,-0.02676133,71,18.4575,-0.0155914
654,FIP,FTAI INFRASTRUCTURE INC,Industrials,654,4.63,,464,4.77,-0.0293501,308,4.765,-0.00831601
655,GNW,GENWORTH FINANCIAL INC,Financials,655,9.17,,691,8.94,0.02572707,639,8.975,-0.00111732
656,MYE,MYERS INDUSTRIES INC,Materials,656,27.92,,686,27.97,-0.00178763,967,27.79,0.0204305
657,UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,657,39.97,,373,38.32,0.04305846,933,38.27,0.00577428
658,KFY,KORN FERRY,Industrials,658,71.72,,1054,67.77,0.05828538,1293,68.85,-0.05163728
659,ACT,ENACT HOLDINGS INC,Financials,659,43.32,,653,42.72,0.01404494,688,42.505,0.00778485
660,SLG,SL GREEN REALTY REIT CORP,Real Estate,660,50.1,,995,49.57,0.01069195,392,50.23,-0.0195807
661,BRBS,BLUE RIDGE BANKSHARES INC,Financials,661,3.5,,1101,3.4,0.02941176,1150,3.42,0.01492537
662,RCUS,ARCUS BIOSCIENCES INC,Health Care,662,28.18,,488,27.23,0.03488799,708,26.58,0.12011518
663,MGTX,MEIRAGTX HOLDINGS PLC,Health Care,663,11.81,,673,11.48,0.02874564,889,11.37,0.01413428
664,CCS,CENTURY COMMUNITIES INC,Consumer Discretionary,664,62.78,,546,62.45,0.00528423,899,62.6,-0.01264822
665,OUST,OUSTER INC,Information Technology,665,45.16,,97,47.68,-0.05285235,529,49.97,0.02383509
666,FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,666,11.6,,22,10.42,0.11324376,862,10.86,0.07867495
667,TNGX,TANGO THERAPEUTICS INC,Health Care,667,28.39,,600,28.5,-0.00385965,86,28.18,0.01894887
668,DNLI,DENALI THERAPEUTICS INC,Health Care,668,24.77,,618,24.05,0.02993763,405,24.12,0.03174603
669,ZD,ZIFF DAVIS INC,Communication,669,46.4,,1051,45.32,0.02383054,791,45.63,-0.01542472
670,POWW,OUTDOOR HOLDING,Consumer Discretionary,670,2.25,,842,2.21,0.01809955,85,2.115,0.03271028
671,RDVT,RED VIOLET INC,Information Technology,671,55.72,,1100,54.36,0.0250184,610,53.7,-0.01343013
672,AIR,AAR CORP,Industrials,672,132.26,,642,134.28,-0.01504319,987,135.27,-0.0044484
673,KG,KESTREL GROUP LTD,Financials,673,11.7,,1027,11.46,0.02094241,234,11.515,-0.0442035
674,FSTR,LB FOSTER,Industrials,674,43.92,,666,43.75,0.00388571,694,43.16,0.01531678
675,WLFC,WILLIS LEASE FINANCE CORP,Industrials,675,210.49,,759,208.97,0.00727377,764,206.81,0.01230441
676,CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,676,585.0,,139,587.16,-0.00367872,407,592.2,-0.02385663
677,APGE,APOGEE THERAPEUTICS INC,Health Care,677,132.88,,797,132.55,0.00248963,90,132.605,0.46658553
678,BWFG,BANKWELL FINANCIAL GROUP INC,Financials,678,57.52,,122,56.26,0.02239602,154,56.22,0.00142399
679,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,679,36.18,,798,36.67,-0.01336242,108,37.67,0.49795752
680,NVCT,NUVECTIS PHARMA INC,Health Care,680,17.55,,799,16.53,0.06170599,937,15.78,0.19609262
681,RMNI,RIMINI STREET INC,Information Technology,681,4.17,,1019,4.07,0.02457002,583,4.065,-0.02163462
682,BCAX,BICARA THERAPEUTICS INC,Health Care,682,25.0,,641,24.55,0.01832994,314,24.055,0.05682307
683,SCSC,SCANSOURCE INC,Information Technology,683,49.19,,635,49.33,-0.00283803,603,49.62,-0.00604473
684,BALY,BALLY S CORP,Consumer Discretionary,684,14.5,,499,14.44,0.00415512,1208,14.23,0.04184704
685,SLS,SELLAS LIFE SCIENCES GROUP INC,Health Care,685,9.07,,981,8.53,0.06330598,905,8.7069,0.05962733
686,ESCA,ESCALADE INC,Consumer Discretionary,686,18.82,,201,18.66,0.00857449,817,18.425,0.00053619
687,LMND,LEMONADE INC,Financials,687,57.89,,670,57.51,0.00660755,507,57.93,-0.02260367
688,BIOA,BIOAGE LABS INC,Health Care,688,22.32,,604,21.47,0.03959013,494,21.37,0.03370246
689,AZTA,AZENTA INC,Health Care,689,22.2,,57,22.27,-0.00314324,1,22.655,-0.04461604
690,RIGL,RIGEL PHARMACEUTICALS INC,Health Care,690,35.61,,614,35.73,-0.00335852,212,36.12,0.08568824
691,SLSN,SOLESENCE INC,Materials,691,1.3,,1189,1.29,0.00775194,588,1.29,-0.03731343
692,SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary,692,13.44,,1430,11.63,0.15563199,77,12.685,-0.15171408
693,KURA,KURA ONCOLOGY INC,Health Care,693,10.38,,664,10.36,0.0019305,79,10.47,0.04330312
694,SYRE,SPYRE THERAPEUTICS INC,Health Care,694,97.05,,629,100.32,-0.03259569,551,101.09,0.13561241
695,NSP,INSPERITY INC,Industrials,695,37.04,,1230,34.11,0.08589856,818,33.905,-0.05825511
696,GTLS,CHART INDUSTRIES INC,Industrials,696,208.8,,191,208.98,-0.00086133,729,208.78,0.00475984
697,HLIO,HELIOS TECHNOLOGIES INC,Industrials,697,89.46,,888,92.41,-0.03192295,650,91.385,0.02121781
698,MAC,MACERICH REIT,Real Estate,698,24.39,,685,24.04,0.01455907,1222,23.985,0.01735083
699,WNC,WABASH NATIONAL CORP,Industrials,699,12.6,,696,12.06,0.04477612,1064,11.955,0.06161972
700,GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,700,0.93,,806,1.15,-0.19130435,1535,1.165,0.90051231
701,LQDT,LIQUIDITY SERVICES INC,Industrials,701,38.44,,682,37.52,0.02452026,628,37.825,-0.00976511
702,WMK,WEIS MARKETS INC,Consumer Staples,702,79.0,,1038,78.13,0.01113529,1196,78.08,0.01811311
703,SSRM,SSR MINING INC,Materials,703,29.26,,178,30.72,-0.04752604,888,30.51,-0.00743134
704,MBC,MASTERBRAND INC,Industrials,704,8.36,,33,8.62,-0.03016241,233,8.94,-0.04856512
705,MHO,M I HOMES INC,Consumer Discretionary,705,148.65,,695,149.09,-0.00295124,914,149.1,0.0
706,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,706,10.03,,1016,9.95,0.0080402,32,10.079,-0.00995025
707,MTH,MERITAGE CORP,Consumer Discretionary,707,75.6,,671,75.08,0.00692595,885,75.325,-0.00858312
708,FNLC,FIRST BANCORP INC,Financials,708,33.86,,850,33.12,0.022343,268,33.24,0.09019092
709,GRC,GORMAN-RUPP,Industrials,709,86.47,,733,87.93,-0.01660412,993,88.46,0.00182295
710,GIC,GLOBAL INDUSTRIAL,Industrials,710,33.19,,202,32.8,0.01189024,958,32.95,-0.00334245
711,AMRX,AMNEAL PHARMACEUTICALS INC CLASS A,Health Care,711,16.66,,625,16.11,0.03414029,497,16.22,-0.00616903
