current_rank,ticker,name,sector,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
100,AMZN,Amazon,Consumer Discretionary,100,247.229996,,71,249.889999,-0.010644695708690532,19,254.960007,-0.019885503062446963,39,247.490005,0.03018304516984438,218,247.309998,0.0007278597770234985,232,245.339996,0.008029681389576604,250,247.039993,-0.006881464735145171,304,243.619995,0.01403824837940748,309,245.979996,-0.009594280178783388,313,244.160004,0.007454095552849038,299,242.669998,0.006140050324638713,267,241.699997,0.004013243740338179,395,238.339996,0.01409751219430233,390,240.139999,-0.007495640074521637,394,232.690002,0.03201683328018534,406,227.009995,0.025020955575105752,398,234.270004,-0.03098992135587275,422,234.110001,0.0006834522203944537,431,232.789993,0.005670381200621355,447,233.96,-0.04746514197579743
101,ODFL,Old Dominion,Industrials,101,233.839996,,77,237.149994,-0.013957402841005218,113,225.229996,0.0529236700781186,136,228.610001,-0.014785026837036752,10,232.899994,-0.018419893132328613,361,227.625,0.023151556843308052,358,225.850006,0.00785917180803608,414,218.25,0.034822478808705704,403,215.509995,0.0127140506870691,399,216.440002,-0.004296835110914388,383,217.649994,-0.00555934772963973,339,217.960007,-0.0014223389155975097,396,216.600006,0.006278859475193022,310,219.690002,-0.014065255459372206,360,218.789993,0.004113574792243835,340,220.119995,-0.006042168045660601,267,219.039993,0.004930615570280628,270,217.580002,0.006710134141831636,288,219.520004,-0.008837472506605826,293,220.49,-0.006876533876835622
102,PLTR,Palantir Technologies,Information Technology,102,132.380005,,78,134.440002,-0.015322798046373043,73,133.759995,0.005083784579985817,34,133.720001,0.0002990876435904344,279,130.039993,0.028299047970573143,321,126.790001,0.02563287305282058,334,129.039993,-0.017436392762358643,295,132.220001,-0.024050884706921072,263,134.369995,-0.01600055131355771,330,132.539993,0.013807168376717582,302,129.300003,0.02505792671946039,449,125.730003,0.028394177322973668,468,116.669998,0.07765496833213281,452,115.699997,0.008383759940806312,421,112.93,0.024528442397945494,444,107.269997,0.052764082765845544,440,113.5,-0.05488989427312774,448,116.699997,-0.02742071193026674,444,119.5,-0.02343098744769878,393,120.95,-0.06982175550850966
103,CASY,Casey's,Consumer Staples,103,859.119995,,90,827.039978,0.03878895561684681,207,808.48999,0.022943992169896843,114,847.190002,-0.045680439935125716,140,859.099976,-0.013863315484483163,24,819.830017,0.04790012342278027,228,822.0,-0.0026398819951338748,246,843.099976,-0.02502665947175875,335,801.98999,0.051259973955535276,279,807.179993,-0.006429796383716768,330,797.419983,0.012239485099535097,350,784.280029,0.016754161159444836,346,794.789978,-0.013223555015687394,353,780.23999,0.018648093133498467,350,778.630005,0.0020677150760457508,294,784.710022,-0.007748106726741866,322,801.349976,-0.020764902350231096,221,831.890015,-0.03671163068353456,253,831.669983,0.00026456648009132167,250,834.47,-0.012561611160581743
104,MORN,"Morningstar, Inc. - Common Stock",,104,172.479996,,79,173.899994,-0.008165601201803319,52,169.25,0.027474115214180195,293,170.479996,-0.00721489927768415,240,173.550003,-0.01768946670660676,363,165.179993,0.050672056875556315,351,165.550003,-0.002235034692207205,,,,268,170.960007,,341,166.380005,0.027527358230335253,282,165.940002,0.0026515788519758665,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,ATAI,ATAIBECKLEY INC,Health Care,105,7.22,,113,7.15,0.009790209790209614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,ACIW,ACI WORLDWIDE INC,Information Technology,106,58.07,,119,58.669998,-0.010226657924890303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,CG,The Carlyle Group Inc. - Common Stock,,107,46.07,,75,46.630001,-0.012009457173290605,39,46.110001,0.011277379933260168,201,45.48,0.013852264731750275,293,44.139999,0.0303579753139549,308,44.709999,-0.012748826051192763,297,44.18,0.011996355817111892,309,43.09,0.02577199907127925,291,44.009998,-0.020904295428506914,254,44.040001,-0.0006812670145033284,365,42.830002,0.028251201108979496,383,42.330002,0.011811953139052589,379,42.110001,0.005224435876883593,367,40.52,0.039239906219150855,389,41.400002,-0.021256085929657664,369,41.900002,-0.011933173654741114,455,41.060001,0.020457890393134726,317,42.91,-0.043113470053600444,341,44.57,-0.03724478348665028,338,44.965,-0.005133906364596097
108,TEAM,Atlassian Corporation  - Class A Common Stock,,108,93.290001,,135,92.360001,0.01006929395767342,127,91.769997,0.006429160066333983,132,89.080002,0.03019751840598306,101,96.160004,-0.07362730558954644,125,88.860001,0.08215173213873816,277,90.709999,-0.02039464249139722,362,85.470001,0.06130803719073308,259,88.389999,-0.03303538899236791,427,85.5,0.03380115789473681,451,83.839996,0.01979966697517499,472,83.169998,0.008055765493705902,483,77.790001,0.06916052102891745,464,79.260002,-0.018546567788378265,455,78.739998,0.00660406417587156,457,74.68,0.054365265131226526,437,81.550003,-0.08424282951896389,429,81.349998,0.0024585741231364366,457,79.959999,0.01738367955707454,467,79.565,-0.03336559437420705
109,CGON,CG ONCOLOGY INC,Health Care,109,71.849998,,200,69.5,0.03381292086330934,12,73.0,-0.047945205479452024,9,71.769997,0.017138122494278374,2,72.5,-0.010069006896551658,90,75.239998,-0.0364167739611051,5,73.32,0.0261865521003819,7,69.800003,0.05042975427952334,12,69.199997,0.00867060731230973,124,69.260002,-0.0008663730619009602,8,70.360001,-0.015633868453185484,12,70.889999,-0.007476343736441682,20,71.050003,-0.0022519914601552005,135,73.730003,-0.036348838884490364,144,71.959999,0.0245970542606595,157,72.839996,-0.01208123350253898,182,68.720001,0.05995336059439227,,,,,,,,,
110,BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,110,70.690002,,202,68.160004,0.03711851307989966,215,68.260002,-0.0014649574724594494,220,69.669998,-0.0202382092791219,224,69.639999,0.0004307725507004534,234,71.43,-0.025059512809743834,247,71.580002,-0.002095585300486369,229,70.5,0.015319177304964349,248,70.169998,0.0047028931082482295,178,70.559998,-0.005527211041020497,147,69.029999,0.022164262236190835,190,69.849998,-0.011739427680441672,223,69.739998,0.0015772871114794196,195,68.980003,0.011017613321936182,181,68.980003,0.0,216,69.699997,-0.010329900014199422,200,67.610001,0.030912527275365642,197,66.839996,0.01152012337044428,243,67.199997,-0.005357157977254001,240,67.275,0.014339577358490452
111,ALKS,ALKERMES,Health Care,111,52.720001,,198,51.939999,0.015017366480888805,196,51.98,-0.000769545979222741,204,51.599998,0.007364380130402193,219,51.869999,-0.0052053403741149085,239,51.939999,-0.0013477089208261406,141,53.779999,-0.03421346288980032,150,54.290001,-0.009394031877067,178,55.220001,-0.01684172370804571,184,55.139999,0.001450888673393047,148,54.580002,0.010260113218757416,152,51.720001,0.055297775419609785,179,52.395,-0.012977117825300755,138,52.529999,-0.0025699410350263907,125,55.080002,-0.046296349081468846,133,52.830002,0.04258943620710065,134,50.450001,0.04717544009563057,157,48.07,0.049511150405658455,59,46.02,0.04454584963059527,134,46.283,0.02289393096715142
112,COGT,COGENT BIOSCIENCES INC,Health Care,112,39.080002,,204,37.939999,0.030047523195770198,106,39.299999,-0.0346055988449262,200,38.509998,0.020514179200944005,118,37.459999,0.028029872611582185,126,38.869999,-0.03627476296050325,119,40.509998,-0.040483808466245885,103,39.970001,0.013510057205152526,120,40.009998,-0.0009996751312009167,136,39.439999,0.014452307668669118,19,38.689999,0.019384854468463608,31,38.48,0.005457354469854625,152,38.700001,-0.005684780214863627,162,38.740002,-0.0010325502822636778,107,38.099998,0.016798006131128806,117,38.009998,0.002367798072496541,137,37.529999,0.012789741880888661,49,36.310001,0.03359950334344508,22,35.84,0.013113867187499961,25,35.86,0.037637491672336765
113,INCY,Incyte,Health Care,113,117.25,,105,116.650002,0.0051435747082113625,235,115.089996,0.013554662040304644,242,114.879997,0.0018279857719702974,173,114.230003,0.00569022133353192,158,116.709999,-0.021249216187552156,185,118.519997,-0.015271667615718965,173,117.260002,0.010745309385207014,182,118.050003,-0.006692087928197754,162,115.620003,0.02101712451953497,126,116.860001,-0.010610970301121236,154,113.809998,0.02679907788066216,180,113.360001,0.003969627699632827,174,114.660004,-0.011337894249506597,141,113.75,0.008000035164835273,37,107.529999,0.05784433235231412,50,108.459999,-0.008574589789549947,20,104.400002,0.03888885940825926,194,103.660004,0.007138703178132255,203,103.36,0.05538589843834352
114,XMTR,XOMETRY INC CLASS A,Industrials,114,98.540001,,120,96.419998,0.021987171167541453,121,98.68,-0.0229023307661127,120,97.150002,0.015748821085973974,120,96.669998,0.004965387503162999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,RVMD,"Revolution Medicines, Inc. - Common Stock",,115,186.160004,,221,179.179993,0.03895530345288045,191,184.440002,-0.028518807975289384,191,184.970001,-0.0028653240911211686,204,183.949997,0.005545006885757209,21,186.880005,-0.01567855266271001,151,191.130005,-0.022236173749903942,148,189.770004,0.007166575176970502,166,190.460007,-0.003622823556863497,188,189.990005,0.0024738248730504786,152,189.240005,0.003963221201563671,207,187.509995,0.00922622818052976,191,187.279999,0.0012280862944686888,193,192.619995,-0.02772295783726908,164,182.080002,0.05788660415326663,182,178.169998,0.021945355805639055,179,169.770004,0.049478669977530254,189,169.509995,0.0015338859516809134,202,165.809998,0.022314679721544772,218,165.88,0.017301631471206003
116,ICLR,ICON plc - Ordinary Shares,,116,170.0,,115,170.0,0.0,114,172.080002,-0.012087412690755306,131,167.970001,0.024468660924756414,235,166.100006,0.011258247636667607,165,167.720001,-0.009658925532679885,202,168.770004,-0.006221502489269337,195,165.470001,0.019943210129067523,54,168.720001,-0.019262683622198407,168,170.940002,-0.012987018685070573,151,173.059998,-0.012250063703340697,169,175.050003,-0.011368208888291154,165,173.710007,0.007713982764389726,165,172.990005,0.004162101735299739,79,169.860001,0.018426963273125097,7,160.960007,0.05529320087566858,216,158.169998,0.017639306033246482,225,142.669998,0.10864232296407539,249,140.729996,0.013785277162943865,247,143.405,-0.03609591780821919
117,MEDP,"Medpace Holdings, Inc. - Common Stock",,117,537.72998,,108,537.919983,-0.00035321796178755527,209,529.22998,0.016420088295073576,122,536.169983,-0.01294366193565899,237,530.190002,0.011278939582870517,51,538.22998,-0.014937811528075606,161,535.5,0.005098001867413604,161,531.98999,0.0065978873023531115,168,546.289978,-0.026176551970352957,219,565.090027,-0.03326912191285225,201,557.599976,0.013432660190788814,227,543.570007,0.02581078576691942,219,529.590027,0.026397740303368833,224,534.719971,-0.009593701896726148,156,527.070007,0.014514132654867451,173,519.960022,0.013674099352199987,183,512.789978,0.013982418353737813,41,473.480011,0.08302349853582314,40,455.660004,0.03910812194084956,176,451.84,-0.009865293093473504
118,PCTY,Paylocity Holding Corporation - Common Stock,,118,126.0,,131,126.860001,-0.006779134425515254,136,123.050003,0.030963006152872508,138,123.129997,-0.0006496710951758855,185,124.5,-0.011004040160642492,85,118.5,0.05063291139240511,99,116.620003,0.01612070786861497,143,115.209999,0.012238555787158711,211,118.839996,-0.03054524673662895,98,113.769997,0.044563585599813216,53,115.099998,-0.011555178306779768,253,111.330002,0.033863252782480036,410,104.529999,0.06505312412755293,382,105.730003,-0.01134970174927541,362,106.349998,-0.005829760335303469,381,100.480003,0.05841953448190096,402,103.790001,-0.031891299432591835,423,100.889999,0.028744196934722854,421,99.510002,0.013867922543102873,444,99.63,-0.015337384035966406
119,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,119,44.290001,,86,44.099998,0.004308458245281477,118,45.66,-0.0341656154183092,123,45.98,-0.006959547629404095,37,43.650002,0.053379104083431494,91,47.07,-0.07265770129594218,134,48.450001,-0.028482992188173517,125,45.32,0.06906445278022955,99,44.48,0.01888489208633093,113,44.330002,0.003383667792300038,114,44.189999,0.003168205548047087,123,43.400002,0.018202695013700643,169,47.040001,-0.07738092947744613,151,46.549999,0.01052635898015808,127,44.950001,0.03559506038720661,124,44.790001,0.003572225863536005,144,42.130001,0.06313790498129812,150,36.18,0.16445552791597562,205,36.669998,-0.013362367786330376,295,37.67,0.4979574346405229
120,TXRH,"Texas Roadhouse, Inc. - Common Stock",,120,197.029999,,57,197.550003,-0.0026322652093303534,125,189.860001,0.0405035392367874,126,189.089996,0.004072161490764392,124,192.029999,-0.015310123497943584,141,189.5,0.013350918205804696,169,187.039993,0.013152304812158455,274,181.679993,0.02950242297730621,164,187.029999,-0.028605068858499005,192,186.009995,0.005483597803440654,174,194.279999,-0.04256744926172251,198,191.479996,0.014622953094275193,242,193.229996,-0.00905656490310125,235,193.839996,-0.003146925364154507,220,196.589996,-0.013988504277704927,224,190.610001,0.03137293409908759,213,187.020004,0.01919579148335382,118,179.990005,0.03905771878832942,142,179.770004,0.001223791484145531,163,180.62,0.011364298171589349
121,MANH,"Manhattan Associates, Inc. - Common Stock",,121,163.190002,,132,163.130005,0.0003677864167292988,49,156.580002,0.04183167017714062,43,158.600006,-0.012736468622832176,54,158.309998,0.0018318994609551886,80,154.899994,0.022014229387252282,81,156.630005,-0.011045208100453174,69,154.779999,0.011952487478695595,224,158.169998,-0.021432629720334107,143,153.809998,0.028346661834037556,52,151.039993,0.018339546665630424,252,146.410004,0.031623446987953274,342,139.25,0.051418341113105726,377,138.100006,0.008327255250083043,358,137.850006,0.0018135653907769278,386,127.870003,0.07804803914800895,394,130.869995,-0.02292345162846532,390,130.179993,0.005300369005243333,411,128.770004,0.01094966961405075,400,128.0,-0.026534585927839305
122,CRNX,CRINETICS PHARMACEUTICALS INC,Health Care,122,83.860001,,106,83.910004,-0.0005959122585669219,117,83.900002,0.00011921334638342884,117,83.709999,0.002269776636838916,131,83.669998,0.0004780805659871934,146,83.580002,0.0010767647504963396,154,83.620003,-0.00047836640235476846,147,83.489998,0.0015571326280303666,169,83.529999,-0.0004788818445934373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,FBRX,FORTE BIOSCIENCES INC,Health Care,123,48.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,ROST,Ross Stores,Consumer Discretionary,124,233.460007,,39,232.720001,0.003179812636731505,223,225.809998,0.03060096125593148,336,220.929993,0.022088467635084763,242,219.460007,0.006698195357297987,317,222.880005,-0.015344570725400075,390,220.600006,0.010335443961864588,391,217.720001,0.013228022169630593,384,214.669998,0.01420786802261964,397,211.360001,0.01566047021356698,362,213.429993,-0.009698693097928257,375,211.899994,0.0072203824602279365,387,212.850006,-0.0044632932732922015,373,208.830002,0.019250126713114657,371,213.259995,-0.020772733301433255,316,215.130005,-0.008692464819121892,293,228.589996,-0.058882677437904984,271,229.050003,-0.0020083256667758898,64,236.970001,-0.03342194356491557,65,236.8,0.017912362312125785
125,DOCU,"DocuSign, Inc. - Common Stock",,125,52.740002,,112,53.380001,-0.011989490221253507,15,51.16,0.04339329554339333,61,49.380001,0.03604696160293708,53,49.869999,-0.009825506513445048,68,49.18,0.014030073200488102,32,48.759998,0.008613659089977688,242,47.220001,0.03261323522631865,267,47.23,-0.00021170865975006503,282,46.900002,0.007036204390780121,361,45.77,0.02468870439152271,379,46.02,-0.005432420686657946,309,44.419998,0.03601985754254211,403,45.040001,-0.013765608042504152,382,45.209999,-0.0037601858827736034,405,42.459999,0.06476684090359974,391,44.240002,-0.04023514736730782,436,42.669998,0.036794095935978266,473,42.709999,-0.0009365722532562737,477,42.76,-0.01748336743769574
126,LASR,NLIGHT INC,Information Technology,126,69.25,,346,65.690002,0.05419390914312938,130,67.82,-0.031406635210852074,53,71.480003,-0.051203173564500326,222,68.825996,0.03910454951149056,209,72.050003,-0.04474679896959899,167,74.709999,-0.035604283705049866,442,58.68,0.2731765337423313,452,59.009998,-0.005592238793161841,378,65.300003,-0.09632472758079358,374,63.25,0.03241111462450608,345,66.959999,-0.05540619855744022,262,69.620003,-0.03820746747166903,458,65.040001,0.07041823384965795,,,,,,,,,,,,,,,,,,
127,XRAY,DENTSPLY SIRONA INC,Health Care,127,14.05,,110,13.85,0.014440433212996373,111,13.4,0.033582089552238736,,,,,,,157,12.26,,39,11.89,0.03111858704793935,13,11.78,0.009337860780984863,115,12.19,-0.033634126333059844,140,12.32,-0.010551948051948146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,GTLB,GitLab Inc. - Class A Common Stock,,128,32.720001,,160,31.754999,0.03038897907066551,23,32.830002,-0.032744530445048325,33,32.98,-0.004548150394178219,27,33.470001,-0.014640005538093859,83,32.419998,0.03238750970928517,215,33.860001,-0.04252814404819416,124,31.74,0.06679272211720222,232,32.59,-0.02608162012887405,242,32.849998,-0.007914703678216228,236,32.07,0.02432173370751478,266,31.530001,0.0171265138875194,43,30.530001,0.03275466646725622,197,29.85,0.02278060301507523,147,29.07,0.026831785345717174,199,27.49,0.05747544561658802,99,28.27,-0.027591085956844785,373,27.0,0.04703703703703699,368,25.83,0.04529616724738683,339,25.755,-0.027484903143257022
129,MDLN,Medline Inc. - Class A common stock,,129,39.790001,,98,41.110001,-0.03210897513721789,133,39.439999,0.04234285097218171,65,38.66,0.02017586652871195,32,40.580002,-0.04731399471099096,30,41.040001,-0.011208552358465962,12,40.849998,0.00465123645783283,10,40.299999,0.013647618204655432,104,43.009998,-0.06300858233008988,129,42.75,0.006081824561403604,133,43.189999,-0.010187520495196112,171,41.73,0.03498679606997368,53,39.439999,0.058062907151696264,24,39.610001,-0.004291895877508223,228,38.869999,0.019037870312268224,265,37.77,0.02912361662695262,314,36.049999,0.04771154085191531,331,35.299999,0.02124645952539539,339,34.709999,0.016997983779832415,306,35.34,-0.03422370712920708
130,SLM,SLM Corporation - Common Stock,,130,25.34,,88,25.6,-0.010156250000000089,116,25.34,0.010260457774269982,111,25.530001,-0.007442263711623043,216,24.889999,0.025713219192977865,154,24.959999,-0.002804487291846458,265,24.73,0.009300404367165394,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,23.84,,97,23.24,0.025817555938038028,109,22.84,0.017513134851138368,,,
131,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,,131,102.199997,,32,99.739998,0.024664117197997104,31,100.0,-0.002600020000000036,168,100.870003,-0.008624992308169155,145,99.639999,0.01234448025235313,177,96.129997,0.036513077182349196,204,95.910004,0.0022937440394643627,63,96.489998,-0.006010923536344137,180,98.830002,-0.023677061141818,212,98.970001,-0.0014145599533741393,211,98.5,0.004771583756345121,248,98.379997,0.001219790645043295,69,95.139999,0.03405505606532544,78,93.480003,0.017757765797247638,75,92.169998,0.014212922083387536,96,90.449997,0.01901604264287604,96,90.029999,0.004665089466456607,213,89.190002,0.009418062351876477,247,89.349998,-0.0017906659606191644,248,89.44,-0.015535521914157746
132,ZBRA,Zebra Technologies,Information Technology,132,267.399994,,122,265.040009,0.008904259432016559,225,255.169998,0.03868013903421352,125,260.109985,-0.018991916054279856,15,266.709991,-0.024746002109834797,44,272.519989,-0.021319529702461648,37,272.649994,-0.0004768201095209923,52,264.420013,0.03151478049105849,61,264.649994,-0.0008690005864878669,207,270.290009,-0.020866531548341505,93,267.179993,0.011640153011007737,218,267.850006,-0.0025014485159279287,65,263.26001,0.017435219272383895,90,255.809998,0.02912322449570559,89,251.529999,0.017015859010916623,142,243.389999,0.033444266541124534,60,247.779999,-0.017717329960922346,203,237.720001,0.04231868567087882,294,245.690002,-0.03243925652294144,363,244.61,0.04114758100089122
133,HALO,"Halozyme Therapeutics, Inc. - Common Stock",,133,77.809998,,129,77.540001,0.0034820350337625428,222,75.82,0.022685320495911432,226,75.050003,0.010259786398675974,172,76.110001,-0.013927184155469785,183,76.199997,-0.001181049915264465,52,78.620003,-0.030781046904818865,201,80.370003,-0.0217742930779784,234,81.57,-0.014711254137550478,232,80.779999,0.00977966092819571,176,79.449997,0.016740113910891807,194,77.010002,0.031684131108060454,229,78.269997,-0.016098058621364264,213,77.18,0.014122790878465796,160,74.959999,0.0296158088262517,12,72.639999,0.031938326430869024,178,71.150002,0.02094162976973646,188,69.620003,0.021976428240027657,316,68.989998,0.0091318309648305,314,69.14,0.006418599281461601
134,BIIB,Biogen,Health Care,134,205.990005,,44,208.919998,-0.0140244736169296,328,197.240005,0.05921716033215474,236,191.949997,0.027559302332263114,129,209.029999,-0.08171076918007358,276,199.149994,0.0496108726972897,276,198.910004,0.0012065255400628416,285,200.360001,-0.007236958438625818,217,205.699997,-0.025960117053380305,79,208.460007,-0.01323999763657302,160,216.119995,-0.03544321755143476,55,209.740005,0.030418565118275787,227,216.059998,-0.02925110181663526,216,216.630005,-0.002631246765654627,204,216.029999,0.002777419815661819,15,201.960007,0.06966721881723847,184,199.589996,0.011874397752881238,294,197.190002,0.012170972035387528,18,199.710007,-0.01261832112398853,220,199.03,0.015922296104158074
135,CALM,CAL MAINE FOODS INC,Consumer Staples,135,88.550003,,125,88.279999,0.003058495730159594,43,85.360001,0.034208036150327636,172,83.139999,0.026701972897545945,,,,195,88.339996,,,,,,,,,,,191,85.190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,ACGL,Arch Capital Group,Financials,136,101.349998,,245,100.040001,0.013094731976262208,165,98.540001,0.015222244619218062,64,101.529999,-0.029449404407065893,184,103.059998,-0.014845711524271388,173,101.059998,0.019790224021180025,210,101.699997,-0.006293009035192032,219,102.010002,-0.003038966708382218,233,102.849998,-0.008167195102910974,241,101.809998,0.010215106771733762,230,102.199997,-0.0038160372940129195,226,98.550003,0.03703697502677894,39,97.059998,0.015351380905654022,230,98.059998,-0.010197838266323478,198,97.540001,0.005331115385163843,99,94.330002,0.03402945968346338,55,94.919998,-0.006215718630756983,235,93.709999,0.012912165328269998,344,92.040001,0.01814426316662021,344,91.805,0.009431903926299556
137,DLTR,Dollar Tree,Consumer Staples,137,125.940002,,52,128.449997,-0.019540638837072022,131,127.029999,0.011178446124367802,166,124.559998,0.019829809245822227,90,126.379997,-0.014401005247689724,153,124.910004,0.011768416883566779,181,120.919998,0.03299707299035837,48,123.610001,-0.02176201746005968,31,122.650002,0.007827142147131871,53,121.459999,0.009797488965894052,166,124.050003,-0.02087870969257455,46,121.150002,0.02393727570883586,75,120.949997,0.0016536172382046743,182,122.620003,-0.013619360293116278,98,123.870003,-0.010091224426627354,3,118.209999,0.04788092418476375,52,119.349998,-0.009551730365341182,134,113.410004,0.052376278903931706,130,113.93,-0.004564170982182092,12,115.075,0.020420940073068827
138,EXPE,Expedia Group,Consumer Discretionary,138,268.769989,,111,270.950012,-0.008045849431444263,110,267.109985,0.014376201623462315,24,266.279999,0.00311696711400411,16,265.630005,0.0024469901282424544,36,270.829987,-0.01920017076986391,33,267.779999,0.011389902201023094,176,260.309998,0.028696558170616226,146,269.869995,-0.035424453170497916,25,266.76001,0.011658362885801354,159,268.690002,-0.007182969167568665,168,264.540009,0.015687581684477703,42,255.880005,0.033844004341019085,166,265.279999,-0.035434235658301394,137,262.799988,0.009436876382201254,35,250.949997,0.04722052656569664,142,262.149994,-0.042723621042692006,31,245.070007,0.06969431799950931,70,238.020004,0.02961937182389085,59,240.899994,-0.01195512690631284
139,LQDA,LIQUIDIA CORP,Health Care,139,79.940002,,295,75.269997,0.06204337964833462,140,77.75,-0.03189714469453375,227,76.489998,0.016472768112766767,254,71.209999,0.07414687648008544,220,77.93,-0.0862312459899911,233,81.449997,-0.043216662119705096,117,79.470001,0.024915011640681772,26,81.230003,-0.02166689566661717,166,79.209999,0.025501881397574477,40,78.93,0.0035474344355757026,94,79.32,-0.004916792738275166,123,79.730003,-0.005142392883140889,34,75.120003,0.06136847465248363,121,78.169998,-0.03901746294019359,74,76.919998,0.01625065044853491,138,75.540001,0.018268427081434613,156,74.040001,0.02025931901324518,191,75.489998,-0.019207802866811563,206,74.965,0.06219217672717048
140,CACC,Credit Acceptance Corporation - Common Stock,,140,640.0,,118,637.549988,0.0038428547503948085,210,616.280029,0.03451346465747629,210,617.780029,-0.0024280487059901157,233,626.130005,-0.013335850276014138,249,625.969971,0.0002556576312189307,196,627.109985,-0.0018178852629815445,167,628.960022,-0.0029414222451167316,145,646.580017,-0.027251066436839833,206,657.200012,-0.016159456491306345,175,657.119995,0.0001217692363781886,246,655.719971,0.0021350943419717883,245,636.73999,0.02980805556126609,223,638.22998,-0.002334565981998993,178,628.859985,0.014899970142002061,159,623.700012,0.008273164823989099,156,602.140015,0.03580562072427629,63,589.969971,0.020628243127987833,71,577.530029,0.021539905070459886,118,579.11,-0.0037947856345120767
141,SDOT,Sadot Group Inc. - Common Stock,,141,25.299999,,,,,,,,,,,463,18.02,,152,23.469999,-0.2322113009037623,166,26.709999,-0.1213028873569032,49,20.309999,0.31511572206379723,1,40.0,-0.4922500249999999,1,48.790001,-0.18015988562902463,4,50.549999,-0.034816973982531696,143,72.0,-0.29791668055555554,16,35.09,1.0518666286691363,18,35.849998,-0.021199387514610035,7,21.450001,0.6713285001711655,,,,,,,,,,,,,,,
142,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",,142,131.289993,,158,130.330002,0.007365848118378704,71,129.759995,0.0043927791458378,169,128.389999,0.010670581904124843,75,131.429993,-0.02313013894781235,193,128.029999,0.026556229216248006,203,133.910004,-0.04391012489253587,197,133.350006,0.004726928306774569,205,130.820007,0.019339541848518715,217,130.985001,-0.0012977936751739083,95,127.239998,0.029432592414847525,228,129.699997,-0.01896683929761378,90,128.139999,0.012174168972796773,39,129.160004,-0.007897220257131576,278,123.709999,0.044054684698526136,392,114.82,0.07742552691168791,287,117.639999,-0.023971429989556592,264,119.25,-0.013501056603773542,285,121.57,-0.019083655507115216,282,122.45,0.0019780598042025144
143,FTNT,Fortinet,Information Technology,143,161.610001,,144,160.779999,0.0051623460950513955,126,164.509995,-0.02267337008915471,213,166.830002,-0.013906413547846164,126,160.619995,0.03866272689150585,147,157.509995,0.019744778736104918,260,163.729996,-0.0379893797835309,177,156.710007,0.044796048027743396,283,158.669998,-0.012352625100556236,287,162.350006,-0.02266712574066687,288,156.25,0.03904003840000003,303,158.979996,-0.017171946588802278,272,153.619995,0.03489129784179479,260,155.419998,-0.011581540491333753,238,151.350006,0.026891257605896612,242,149.929993,0.009471173656361076,241,145.279999,0.03200711751106211,229,148.0,-0.018378385135135122,180,145.389999,0.017951723075532833,270,144.46,0.004560236428113873
