current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return,2026-07-16__predicted_rank,2026-07-16__close,2026-07-16__next_snapshot_return,2026-07-15__predicted_rank,2026-07-15__close,2026-07-15__next_snapshot_return,2026-07-14__predicted_rank,2026-07-14__close,2026-07-14__next_snapshot_return,2026-07-13__predicted_rank,2026-07-13__close,2026-07-13__next_snapshot_return,2026-07-10__predicted_rank,2026-07-10__close,2026-07-10__next_snapshot_return,2026-07-09__predicted_rank,2026-07-09__close,2026-07-09__next_snapshot_return,2026-07-08__predicted_rank,2026-07-08__close,2026-07-08__next_snapshot_return,2026-07-07__predicted_rank,2026-07-07__close,2026-07-07__next_snapshot_return,2026-07-06__predicted_rank,2026-07-06__close,2026-07-06__next_snapshot_return,2026-07-02__predicted_rank,2026-07-02__close,2026-07-02__next_snapshot_return,2026-07-01__predicted_rank,2026-07-01__close,2026-07-01__next_snapshot_return,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
242,JNJ,Johnson & Johnson,Health Care,242,260.119995,,231,261.730011,-0.0064550743398271715,253,259.230011,0.00960508060504095,357,257.015015,0.008755544803833004,261,257.595001,-0.002232155786049961,370,254.934998,0.010453881744703297,347,254.447205,0.00206357451258099,304,256.410004,-0.007422668053302162,345,255.820007,0.0023062973334997405,98,265.665009,-0.036568342697880896,217,266.75,-0.003992809043148804,109,265.970001,0.0030080389693682985,240,263.420013,0.009680312330711427,98,259.23999,0.016006572978255473,90,255.649994,0.014121914209562325,204,250.660004,0.020110901320334662,222,248.847504,0.007394891681680393,244,253.039993,-0.016568483702100067,269,249.600006,0.012281441723881237,241,247.029999,0.010444506348562754,289,253.839996,-0.026866286542455375,50,257.970001,-0.015246123162925618,193,257.029999,0.003852400800154143,36,259.105011,-0.007989220193225455,219,263.350006,-0.01630593431220806,258,267.25,-0.014556144834461215,203,259.290009,0.030540289966543677,247,262.975006,-0.014256386373526886,195,253.949997,0.03541621443288778,237,254.020004,-7.876520817906574e-05,282,258.480011,-0.017368789703733456,264,254.309998,0.015000419932452491,207,244.880005,0.03850862792983034,104,241.0,0.016099605809128725,9,239.080002,0.008030776242004434,326,231.289993,0.03368070057401917,209,230.805,0.012697552487839214
243,TAP,Molson Coors Beverage Company,Consumer Staples,243,41.974998,,54,42.529999,-0.012817544684854298,48,43.360001,-0.019368227331524768,50,42.400002,0.022400400848856306,79,41.880001,0.012658299800771378,27,42.290001,-0.009694963119059707,37,41.919998,0.008826407863855357,37,41.560001,0.008662102775214064,28,41.549999,0.0002407220274542876,31,42.759998,-0.028297452212228902,47,42.5,0.005880969460407837,63,41.150002,0.0333089950569172,60,40.970001,0.0043934829291314426,68,40.044998,0.023226772646684157,66,41.029999,-0.024244711884875425,79,40.869999,0.004160499163962328,70,41.639999,-0.017784234131597243,26,40.93,0.017346665037869524,247,41.775002,-0.020344639070000836,348,39.598999,0.05465793853426071,460,38.869999,0.01901693208911648,258,39.880001,-0.025326027449196875,437,39.169998,0.018126194440959642,428,38.740002,0.011099534790937948,418,38.790001,-0.0012889661951800413,403,39.259998,-0.012223045581869263,420,38.860001,0.010293283317208468,281,39.775002,-0.023127149902643307,419,39.0,0.018826869394803714,337,38.950001,0.0010267197388786897,345,39.755001,-0.020125761006289267,337,41.465,-0.0415862825458051,325,40.540001,0.02281694566312442,352,40.529999,0.00024678016893120436,365,39.709999,0.020649710920415565,345,39.639999,0.00176589308188424,356,39.495,0.006091294107041012
244,CFG,Citizens Financial Group,Financials,244,73.089996,,305,72.68,0.005779524034113637,318,72.650002,0.00013763589204995874,302,72.440002,0.003037443048460542,237,73.589996,-0.01576081564567422,235,73.660004,-0.0012215526601521143,216,72.695,0.013205048687966237,334,71.650002,0.014584758839224943,325,71.730003,-0.0011153073561142035,344,71.330002,0.005889847311452812,215,72.93,-0.022072936055033465,342,71.095001,0.025738425477874305,175,71.879997,-0.010920924217623584,254,71.794998,0.0011141225161230839,106,72.425003,-0.008903975458200541,119,71.989998,0.005902819444444596,153,71.5,0.006853118881118947,42,72.389999,-0.012294502172876198,98,74.379997,-0.02701616862859757,122,71.129997,0.04583793394946856,143,70.32,0.011518728668942213,132,70.349998,-0.0005685190368317494,154,70.349998,0.00014219506068791077,260,69.855003,0.007013985012682689,266,68.540001,0.018888638240625477,172,71.805,-0.04513789419250336,183,72.110001,-0.004229662956182545,148,71.010002,0.015919948608624335,205,71.830002,-0.011278167641325387,200,70.089996,0.025117767946339464,226,70.419998,-0.004827545080221651,217,70.385002,0.0002840340828400567,258,70.660004,-0.0038919046763711274,231,69.459999,0.017276202379444383,208,68.989998,0.006812596225905132,197,67.989998,0.014708045733432762,48,67.080002,0.013565831438108855
245,VRTX,Vertex Pharmaceuticals,Health Care,245,531.359985,,195,523.909973,0.014220023255789416,20,496.070007,0.05612104260921402,254,484.029999,0.024874507829833803,148,484.829987,-0.0016500382019482007,398,478.704987,0.012784349846586052,470,470.720001,0.016963345477219338,350,477.100006,-0.013372468915877511,351,481.700012,-0.009549524362478135,267,483.329987,-0.003372385417501511,231,490.390015,-0.014396761320680573,333,479.0,0.023778736951983293,311,477.359985,0.003435593789873348,290,473.089996,0.00902574359234598,314,472.570007,0.0011003427900577734,226,482.0,-0.01956430082987559,249,480.5,0.003121748178980255,260,485.649994,-0.01060433246911563,265,486.029999,-0.0007818550311335937,227,477.079987,0.018759982065648773,242,476.309998,0.0016165711474316335,256,480.25,-0.008204064549713674,275,485.390015,-0.010589453513995317,131,496.5,-0.022376606243705965,142,498.429993,-0.0038721445882170524,190,522.25,-0.045610353279080806,230,529.590027,-0.013859828595299328,167,528.039978,0.0029354766013567346,169,498.01001,0.06029992850946919,183,496.730011,0.0025768505458794166,208,499.649994,-0.0058440569099657,180,491.339996,0.01691292804911404,197,480.179993,0.023241291104771022,186,475.200012,0.010479757731992612,67,468.420013,0.014474187293103569,39,466.790009,0.003491942776350232,68,465.745,0.0335673091516584
246,XYL,Xylem Inc.,Industrials,246,122.940002,,252,121.18,0.01444013508639097,329,120.334999,0.007147606382978733,237,120.760002,-0.003519402061619714,225,122.220001,-0.012188122699386517,204,122.150002,0.0004092903398424941,283,119.095001,0.025780987138377842,295,116.989998,0.018167051225382203,292,116.82,0.001455213148433554,174,122.139999,-0.043478237373575035,311,125.010002,-0.022645450727010852,194,120.089996,0.04036283154584441,134,119.790001,0.002504340909054603,217,116.860001,0.02498500834298767,267,116.135002,0.006199431773716402,240,116.980003,-0.007393145299145254,156,120.620003,-0.03017741592992662,28,122.779999,-0.017592409330448033,205,125.269997,-0.020111763285432627,31,121.440002,0.0316231326690275,32,121.589996,-0.0009049855802965023,30,121.18,0.0031350301388914925,201,121.220001,-0.000329986798135673,18,118.830002,0.019597964669845647,15,118.620003,0.0017703506549395787,144,120.650002,-0.016825519820546697,155,119.400002,0.01029981594874907,34,118.169998,0.010836428779975593,30,117.239998,0.007674605807314938,166,118.220001,-0.00820574408430541,93,116.739998,0.012764481810216388,91,116.440002,0.0024903478529072487,21,117.0,-0.00478630769230759,316,112.040001,0.044269894285345446,317,110.400002,0.014855063136683722,267,111.769997,-0.012257269721497877,301,111.85,0.0031412583583065867
247,ABBV,AbbVie,Health Care,247,250.235001,,383,247.827499,0.00913416941914691,348,245.889999,0.007265103441943088,361,243.869995,0.008283118224527763,368,246.104996,-0.009463858766821986,386,243.710007,0.009454442049371181,369,245.080002,-0.005671150411966974,318,250.875,-0.023352195557884703,311,257.609985,-0.02538752922749654,154,263.619995,-0.02161034280031937,361,263.359985,0.0015956800184340203,183,256.850006,0.025105993926184178,243,259.289886,-0.00940985411208839,104,256.790009,0.009224166589155702,100,253.289993,0.013778152225288443,90,256.049988,-0.01097232695886774,117,253.419998,0.010537465258949608,126,254.490005,-0.004204514829570627,110,254.369995,0.0003931208003189468,235,244.220001,0.04203020752107567,244,244.779999,-0.00228776044729051,266,248.050003,-0.012983874999999978,279,247.975006,-0.00012092470073421513,147,249.804993,-0.00774277927665501,166,252.610001,-0.011612771788937826,206,254.639999,-0.008010968184040013,197,254.699997,-0.000471015867306801,184,261.040009,-0.02439962396752826,160,251.044998,0.03975149796663335,185,251.440002,-0.0023644929357991007,213,254.149994,-0.011285423391022231,222,251.770004,0.00315763955419035,243,243.139999,0.03549397481078387,177,234.889999,0.03512282359880303,135,234.759995,0.0005537740789267609,160,230.009995,0.020651276480398106,255,231.5016,0.0624508738867644
248,RF,Regions Financial Corporation,Financials,248,31.65,,242,31.450001,0.006039447108691753,245,31.434999,0.0006363665287940634,239,31.405001,0.001433577618145332,184,31.855,-0.01489956132056347,212,31.945,-0.0029734271369818988,212,31.485001,0.014771283354510834,238,30.955,0.01728594451418597,333,30.85,0.0034035656401942838,341,30.93,-0.002908888076635696,212,31.26,-0.01087304125359767,321,30.74,0.016916070266753458,274,30.85,-0.003565640194489572,221,30.65,0.006196999347684251,228,30.865,-0.006804957653760324,229,30.825001,0.0014600908500972398,137,31.129999,-0.009161041171294126,161,31.65,-0.016429731437598627,207,32.395,-0.02314820844764154,162,31.469999,0.029066073697585848,50,30.92,0.017787807244501908,174,31.065001,-0.004827808175088433,181,31.040001,0.0014507092198581262,71,30.57,0.015042544146500969,226,29.805,0.02515090543259557,218,30.610001,-0.025661981039555415,71,30.49,0.004265124671916087,78,30.285,0.006935237551676465,246,30.790001,-0.016720747296128158,224,30.219999,0.01953642319415816,207,30.254999,-0.0016518334985132777,195,30.045,0.006487026163906506,210,29.98,0.002168112074716566,73,29.49,0.016615801966768373,84,29.290001,0.0068282346593295795,106,28.75,0.018782643478260974,193,28.855,0.004542243027874093
249,AIZ,Assurant,Financials,249,285.035004,,239,287.290009,-0.0076073984833667785,101,289.359985,-0.007805142785915042,248,296.424011,-0.02375171775475815,165,301.459991,-0.017064017908120288,219,281.149994,0.07162913918189284,201,282.480011,-0.0043911644680496575,207,279.179993,0.011784121839721218,188,282.459991,-0.011612256972705182,197,280.959991,0.005195697508896702,318,283.019989,-0.0074890352457166465,186,276.880005,0.022212569476876665,168,276.695007,0.0006685989819830152,282,273.809998,0.010573481106215254,290,273.130005,0.002416269502096391,249,275.920013,-0.00982450347773356,264,275.420013,0.0016336152697802309,183,276.839996,-0.00512925523954999,283,275.529999,0.005082754828036995,290,273.920013,0.005877577115915189,61,277.01001,-0.011047721418423917,203,279.809998,-0.010254376692611422,185,278.950012,0.0032987305049267945,199,279.170013,-0.0008954154342944998,230,278.045013,0.004100327317556829,269,280.130005,-0.0073720042504018535,277,279.160004,0.0030435620275119923,264,279.480011,-0.0011450085423102552,272,274.269989,0.019479082614042964,225,268.380005,0.021375600571167608,6,267.915009,0.0014926262541274937,181,264.720001,0.01317935216221855,336,260.769989,0.015147494599158096,97,263.820007,-0.011560980665124343,216,265.299988,-0.00557851891044947,137,261.579987,0.014221275269044042,117,262.57,0.006618956743186244
250,RJF,Raymond James Financial,Financials,250,180.690002,,102,179.080002,0.008934089205071993,265,176.580002,0.01427279128084269,250,179.419998,-0.01533485735420892,275,180.600006,-0.006258681701600488,269,178.589996,0.01136808489905028,229,177.705002,0.0051215839478337966,194,176.009995,0.009802284573299014,180,174.970001,0.005943841767481084,36,174.220001,0.004650878395707991,183,177.210007,-0.0167061300199961,82,173.600006,0.0207949359172257,124,169.309998,0.02533818469479865,275,166.179993,0.019080287824005726,49,168.020004,-0.01089222102530274,62,167.925003,0.0005360031188710312,87,168.330002,-0.002346744198982842,67,168.360001,-0.0001781836530162506,160,169.779999,-0.007896264134877873,166,170.309998,-0.0030534585486765575,162,167.410004,0.017201249002023244,169,166.970001,0.002575206673259167,228,168.039993,-0.006840316644073141,221,168.729996,-0.004030393527558074,193,165.235001,0.020441426533724938,255,167.630005,-0.014111007848054635,237,166.369995,0.007331296019919664,106,162.690002,0.022808255925039767,3,158.270004,0.028446804115976887,295,151.979996,0.04104456384295574,310,149.080002,0.019452602368492,321,149.979996,-0.005735627507861385,259,150.520004,-0.0035876161682801833,235,154.789993,-0.02758569153756607,86,157.440002,-0.016831865893904063,91,156.649994,0.0050431409528173265,101,157.05,0.005068606409158072
251,TFC,Truist Financial,Financials,251,52.395,,331,51.869999,0.01031621653844561,335,52.349998,-0.009169035689361449,207,52.599998,-0.004563643278189811,231,52.860001,-0.004730369147790681,232,52.650002,0.0037979680972275442,311,51.924999,0.014060170033134423,320,51.855,0.0016396412037036345,285,52.009998,-0.0029801577765876663,236,52.314999,-0.005735098341902112,209,53.0,-0.012738308634145712,223,52.125,0.016884133094476894,173,51.775002,0.0067599804245299655,260,51.200001,0.01123048806190452,112,51.705002,-0.010245486178233065,259,51.365002,0.006325437790474231,173,50.974998,0.007156901960784223,58,52.5,-0.029047657142857175,200,53.189999,-0.014084507042253502,73,52.794998,0.00738636377625701,98,51.950001,0.016265581977563448,76,51.955002,0.0,88,51.689999,0.005515850803787581,88,51.365002,0.006229316843085808,241,49.674999,0.03370905682650549,101,51.380001,-0.03280767070078516,98,51.445,-0.0007778491162134804,94,50.98,0.009121224009415618,95,50.904999,0.0017685400229618953,264,49.810001,0.021778382175832833,90,50.575001,-0.015223427630548514,88,50.435001,0.0016834818109139338,74,50.669998,-0.004637793749271535,95,49.790001,0.017674171165411368,5,49.669998,0.0024160057344877472,263,48.759998,0.018662839157622457,257,48.855,0.008897082189237349
252,MDT,Medtronic,Health Care,252,90.209999,,236,89.400002,0.00894748869488926,111,87.160004,0.025699838196427738,127,85.93,0.014432099963503253,119,85.980003,-0.0006977323106809319,103,86.199997,-0.0025521346595870353,92,86.699997,-0.005537644208583381,78,85.410004,0.015341351625967281,58,85.709999,-0.0035001167133369426,214,87.574997,-0.020904751874517458,177,86.900002,0.007999539871070604,25,84.209999,0.031821431586067206,180,83.199997,0.012139447553105143,299,82.029999,0.014510364235815976,339,81.885002,0.0017096104739235951,175,82.355003,-0.005646581800767048,21,83.330002,-0.01122581328820016,36,83.199997,0.0015625601524962285,1,83.559998,-0.004308293544956765,132,80.5,0.03839936574624869,62,79.305,0.015132370171537124,31,83.580002,-0.05103506042838324,39,83.845001,-0.0034577440041346774,43,82.379997,0.017659934672410893,38,81.995003,0.004511583843151312,40,83.839996,-0.02188952590028559,32,83.059998,0.009390777977143827,1,83.184998,-0.0015627358681877812,157,79.209999,0.05031567109781587,26,78.220001,0.012527111880591413,22,80.910004,-0.03348571605090833,37,80.964996,-0.0008643985849197122,38,80.519997,0.005526565034521758,58,80.129997,0.004867091159381998,51,80.629997,-0.00620116604990073,125,79.269997,0.017156554200449925,109,79.485,-0.0008822662405981729
253,SCHW,Charles Schwab Corporation,Financials,253,107.870003,,260,108.0,-0.0011111677212921611,262,107.580002,0.003717490775418053,258,107.660004,-0.0007430986162698661,278,108.019997,-0.003332651453415658,258,106.334999,0.01570285878143607,269,105.860001,0.0043921411809160205,265,105.230003,0.005891324703369838,194,104.330002,0.008626483108856942,49,104.485001,-0.0013400880507314916,113,105.970001,-0.01401339988663397,276,104.18,0.017181810328277924,117,101.970001,0.021673031071167692,105,101.589996,0.0035429583353709937,232,100.800003,0.007837231909606057,219,99.959999,0.008403401444611935,161,102.650002,-0.02516093207371828,89,101.559998,0.010732611475632536,178,102.800003,-0.012062305095458137,164,102.800003,9.730518438266778e-05,156,101.099998,0.01681508440781565,214,102.379997,-0.012502432482001336,241,103.125,-0.007176163484013842,215,101.889999,0.01192224465028957,236,101.690002,0.0018682596421315534,268,101.904999,-0.0023545374276464637,252,100.610001,0.012770780776065083,188,96.964996,0.037216505154639146,32,95.769997,0.012372071542827934,31,92.205002,0.037932156863514255,28,90.550003,0.018277183270772435,46,90.25,-0.0013234256385448173,60,89.440002,0.009056328062246655,66,91.389999,-0.021337094007408797,60,93.169998,-0.01910485175710752,121,92.029999,0.012387254290853633,100,92.32,0.0035987133129351534
254,TJX,TJX Companies,Consumer Discretionary,254,156.279999,,238,158.809998,-0.015992997658034303,89,161.300003,-0.015803191523282134,114,162.059998,-0.0046895903330814726,110,159.925003,0.01338169101277753,59,157.529999,0.015074579211528105,124,157.509995,0.0001904698412698025,118,157.350006,0.001080456364063842,98,159.259995,-0.011992898781643113,85,161.649994,-0.014663180886494431,35,160.820007,0.005286013582972204,277,156.339996,0.028392389423443243,368,154.160004,0.014141099788762546,358,153.369995,0.004430596935902864,367,155.399994,-0.013126626005363184,349,155.059998,0.0022572782536482983,351,155.669998,-0.004110462506945245,253,154.460007,0.007833684741449076,453,154.770004,-0.002131830317997463,467,150.990005,0.025170583392921886,476,150.339996,0.0043235933038070495,481,150.5,-0.0012622268070299203,472,151.330002,-0.005550389997367344,465,150.889999,0.002849622379706762,448,152.800003,-0.01243533010699216,427,154.110001,-0.008500408743751908,428,151.304993,0.018505075917058633,396,154.039993,-0.019155984025540862,399,151.324997,0.0177732863783302,377,151.5,-0.0011551353135313969,382,151.259995,0.0017853865446111339,322,155.289993,-0.02682878587017623,343,155.190002,0.0006443134139531015,229,165.169998,-0.06042257141639007,218,164.350006,0.004989303133946965,217,164.169998,0.0010964731814153694,177,164.715,0.0021976680568667195
255,NWSA,News Corp (Class A),Communication Services,255,28.445,,88,28.49,-0.0015795015795014855,112,28.52,-0.0010518934081347187,170,29.67,-0.03875968992248069,57,29.059999,0.02099108812770445,11,28.59,0.01643927946834567,202,27.940001,0.023264100813740196,312,27.559999,0.01378817176299596,70,28.09,-0.01886796012815939,113,28.82,-0.025329632199861174,160,28.18,0.022711142654364913,169,27.290001,0.032612640798364234,281,26.76,0.01980571748878912,263,26.33,0.01633118116217247,149,27.34,-0.0369422092172641,167,27.525,-0.00690159800575374,80,28.290001,-0.02704139176241105,206,28.43,-0.0049243404854026895,199,28.684999,-0.009062425616506609,44,27.98,0.025196533238027286,93,27.6,0.013768115942028869,106,27.73,-0.004688063469166948,118,27.370001,0.013153050304967273,120,27.49,-0.004365187340851229,134,26.719999,0.028817403773106376,16,26.92,-0.007429457652303184,280,26.639999,0.010510548442588252,166,26.639999,0.0,350,25.780001,0.033359114299491344,395,24.83,0.03826020942408381,405,25.26,-0.0170229612034839,405,25.41,-0.005903187721369441,380,25.030001,0.015181741303166518,377,25.23,-0.007927031311930288,386,24.98,0.010008006405124004,374,24.610001,0.015034497560564963,423,24.725,-0.026503163508577288
256,A,Agilent Technologies,Health Care,256,149.845001,,253,148.779999,0.007564550782917179,235,145.990005,0.01925051709768777,95,141.360001,0.032899456145449424,87,141.093002,0.0017716674808896382,85,139.210007,0.01359917414366052,80,139.804993,-0.004220286032468934,112,138.389999,0.010370731024453628,111,138.720001,-0.0023070289369966357,82,140.320007,-0.011261596337955981,81,140.554993,-0.0015652910983139368,83,137.910004,0.01932695640965232,63,138.570007,-0.004762957109470389,3,139.755005,-0.00837267753067561,109,133.434097,0.04716767323412485,138,132.839996,0.0043210597296321485,242,130.259995,0.01980654920184821,304,131.460007,-0.009128342736205552,11,136.070007,-0.03409257013552236,8,134.710007,0.010095760740328696,168,135.179993,-0.003624186470950974,200,133.979996,0.008504924347466858,230,134.330002,-0.002308414745393672,204,133.565002,0.005539381856108472,379,129.089996,0.034826022749034014,375,131.130005,-0.01563217184407617,375,130.600006,0.004058185112181478,362,130.429993,-0.0006886219192190346,267,133.380005,-0.022190614155413457,261,132.809998,0.004140653404492101,264,132.809998,-0.00015059850710530398,130,136.0,-0.023527660595826005,265,135.509995,0.0036160063322265845,139,131.630005,0.029476486003324087,254,126.669998,0.03915692017299954,250,126.489998,0.001423037416760753,237,126.85,-0.004486069644043189
257,FITB,Fifth Third Bancorp,Financials,257,57.665001,,341,57.130001,0.009364606872665604,349,57.084999,0.0007006656156944846,326,56.959999,0.002194522510437613,253,57.564999,-0.011111094135801802,245,57.759998,-0.0035485719231435064,329,56.889999,0.015114164670855468,348,56.5,0.0069026371681415455,313,56.59,-0.001590386994168691,358,56.599998,0.0003535442814213141,233,57.794998,-0.02076126333496997,352,56.990002,0.013947333333333312,292,57.400002,-0.007142856893977201,256,57.150002,0.00437445304026407,110,57.674999,-0.009016750789552663,115,57.650002,0.0002601283385363917,215,57.419998,0.004355400545108079,156,58.009998,-0.010170660581646729,105,59.360001,-0.022907209413966734,248,57.98,0.02450814678129354,148,57.080002,0.016301507735346332,140,57.189999,-0.00174882826162992,273,57.060001,0.0021026633958296514,167,56.535,0.009197028489617454,179,55.764999,0.013898888590347491,244,57.93,-0.03720647573226776,219,57.889999,0.0006909829105368193,161,57.150002,0.01277115115465377,217,57.52,-0.005914071806781274,227,56.360001,0.020400940578338522,267,56.77,-0.0073969356709568945,223,56.330002,0.00816904620548664,253,56.41,-0.0014181528097854113,197,54.959999,0.026382842546994745,179,54.669998,0.005304573085954889,68,53.610001,0.01977237418816702,37,52.740002,0.01649599861600315
258,BDX,Becton Dickinson,Health Care,258,181.170105,,246,179.604996,0.008573734660865862,229,176.869995,0.01552072251769343,225,176.906998,-0.0011295645343257776,243,170.630005,0.03660490949009931,241,170.119995,0.002997942716845392,242,170.199997,-0.0005288290717243571,208,165.669998,0.027653677926991804,200,165.449997,0.0013297129283114106,281,168.425003,-0.01751779753626359,267,166.360001,0.012534610136698543,24,158.949997,0.04681602752096703,165,156.350006,0.016629299010068488,239,152.964996,0.022095868326496237,276,153.164993,-0.0012732305752615192,169,153.860001,-0.004387695121884971,167,154.539993,-0.004013432263423877,53,158.169998,-0.022950022418284255,43,159.869995,-0.011004783824382525,6,154.884995,0.03221842612931192,329,150.710007,0.028111524518215525,80,153.839996,-0.02028209685650273,59,151.929993,0.012504896505135088,58,150.815002,0.00715934343416591,58,150.509995,0.001693703529406232,37,156.300003,-0.03704419634592071,37,155.5,0.004886267418052315,116,158.039993,-0.016320862647762446,26,152.860001,0.033616737748204395,94,151.320007,0.01011034811193623,59,155.220001,-0.024937141247024286,128,155.925003,-0.004489462602481509,176,151.380005,0.030023767009387914,381,147.770004,0.024429863316509204,382,143.919998,0.02675101482422204,384,140.710007,0.022812812453345988,440,141.32,-0.022711411938086234
259,PNC,PNC Financial Services,Financials,259,253.279999,,346,251.744995,0.006037512036016768,351,252.514999,-0.003226967874778053,241,252.800003,-0.0009692831335909036,254,255.369995,-0.010063797824016008,248,254.175003,0.004839836329738834,209,251.690002,0.00975290795426309,241,249.880997,0.007283815729855814,344,248.710007,0.004708254461188721,356,248.514999,0.0008853555296921556,235,251.630005,-0.01226155376164828,340,249.580002,0.007971502996200641,283,251.0,-0.00565736254980076,253,249.279999,0.006980682961178708,111,252.490005,-0.012791557023317024,220,250.360001,0.008427190501893334,225,250.110001,0.0008795154748522105,157,252.860001,-0.010875583283731727,254,255.25,-0.009169263430673147,112,254.029999,0.00432817637603411,159,251.744995,0.008535786713200988,185,252.839996,-0.004370223348936886,212,251.889999,0.0036917628725854357,164,250.910004,0.003905762960332293,184,246.449997,0.017766620767316832,270,253.970001,-0.02976260048349677,245,253.179993,0.0031203413454554685,193,249.414993,0.0147901235562522,268,251.639999,-0.008763222493506473,244,246.240005,0.022012825838628736,252,246.639999,-0.001985940128657937,221,245.240005,0.006734944145986743,244,245.279999,-0.00016305446902753484,208,239.919998,0.02234078461437794,172,238.669998,0.005237357064041159,59,234.710007,0.016871845604776503,36,232.039993,0.0115066974683109
260,WFC,Wells Fargo,Financials,260,87.700203,,257,87.540001,0.002059026578805634,369,87.239998,0.0033237936962751125,255,87.589996,-0.003995867290597865,20,89.154999,-0.01771898660354354,240,88.334999,0.008654825304387659,207,87.885002,0.005063147173320459,234,86.459999,0.016599248696330227,315,85.43,0.012056642865503786,355,83.879997,0.018600178182895943,222,86.93,-0.034419315030989384,219,87.300003,-0.0038959208397818523,302,86.370003,0.010767627274483438,271,86.209999,0.0020884208820413086,283,86.425003,-0.0024299815420039117,127,87.724998,-0.014987406313822782,240,86.345001,0.016158878346834715,176,87.510002,-0.013312775378521935,6,88.07,-0.006358555694333967,105,87.514999,0.006399245654228114,282,85.349998,0.026087442536200767,59,87.690002,-0.02646287273783221,86,87.120003,0.006080747770502715,81,86.910004,0.0024162810992391925,98,85.57,0.01577847161707524,220,87.184998,-0.018467538426244712,211,87.459999,-0.0030302916991523654,76,85.519997,0.02280431475139011,162,85.940002,-0.004887188622592853,320,82.629997,0.03993227299046809,205,83.499001,-0.010537719781158583,64,83.879997,-0.004304793652458838,55,84.739998,-0.010148702151255629,64,84.300003,0.005219394832050028,65,84.129997,0.002020753667684172,35,83.839996,0.0034589815581576033,172,83.91,0.019951326762214006
261,COO,Cooper Companies (The),Health Care,261,76.970001,,220,76.32,0.008516784591195092,129,74.230003,0.028155690630916386,128,73.32,0.012411388434260928,116,74.839996,-0.020309942293422978,114,74.690002,0.002008220591559029,34,74.230003,0.006196941686773316,227,72.32,0.026410439712389433,244,72.650002,-0.0045423536258127895,248,73.059998,-0.005611771300623292,254,72.059998,0.013877324837005878,359,70.290001,0.02518134834000052,314,70.309998,-0.0002844118982906485,244,70.230003,0.0011390430952993302,256,70.5,-0.003829744680851066,236,71.010002,-0.007182114992758337,138,71.589996,-0.008101606822271679,189,71.709999,-0.0016734486358032097,137,73.099998,-0.019015034719973678,260,70.599998,0.035410765875659056,307,68.510002,0.030506436125925074,170,71.32,-0.03939985978687599,330,70.699997,0.008769491178337585,299,71.019997,-0.004505773212015285,208,69.610001,0.02025565263244289,14,71.889999,-0.03171509294359576,146,72.610001,-0.009916016940971994,141,74.199997,-0.02142851838659776,158,71.949997,0.03127171777366433,176,71.709999,0.0033467857111530996,161,71.389999,0.004482420569861478,135,71.019997,0.005209828437475084,144,70.639999,0.005379360212052209,14,68.830002,0.02629662861262161,46,66.150002,0.04051398214621349,37,65.419998,0.011158728558811504,31,65.910004,-0.00743447079748305
