current_rank,ticker,name,sector,2026-06-30__predicted_rank,2026-06-30__close,2026-06-30__next_snapshot_return,2026-06-29__predicted_rank,2026-06-29__close,2026-06-29__next_snapshot_return,2026-06-26__predicted_rank,2026-06-26__close,2026-06-26__next_snapshot_return,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
95,KYMR,KYMERA THERAPEUTICS INC,Health Care,95,115.269997,,65,109.32,0.054427341748993774,57,108.120003,0.011098751079390956,153,116.459999,-0.07161253710812754,106,99.870003,0.16611590569392498,132,98.25,0.01648858015267174,211,99.449997,-0.012066335205620948,242,99.85,0.09974562645139873
96,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,96,336.815002,,233,350.559998,-0.03920868347334949,45,327.790009,0.06946517091678661,235,327.859985,-0.0002134325724439945,245,308.940002,0.06124160962490066,300,305.369995,0.011690758943097679,295,303.390015,0.006526187092874558,352,302.89,0.07466975009507104
97,FCEL,FUELCELL ENERGY INC,Industrials,97,36.195,,170,29.799999,0.21459735619454223,44,24.0,0.2416666249999999,446,19.65,0.22137404580152675,205,21.559999,-0.08858993917393054,220,21.82,-0.011915719523373003,19,24.389999,-0.10537101703038199,37,24.73,0.014558984419343446
98,BEAM,BEAM THERAPEUTICS INC,Health Care,98,35.080002,,91,34.950001,0.0037196279336300098,70,34.810001,0.004021832691128102,46,33.93,0.02593577954612436,38,33.900002,0.0008848967029559951,46,33.200001,0.021084366834808188,,,,,,
99,ICHR,ICHOR HOLDINGS LTD,Information Technology,99,111.68,,67,105.459999,0.058979717987670544,17,94.0,0.12191488297872333,8,95.029999,-0.010838672112371661,40,89.379997,0.06321327130946308,8,92.199997,-0.030585684292375737,118,99.610001,-0.07439016088354422,151,97.06,0.010140959231913937
100,XEL,Xcel Energy,Utilities,100,81.355003,,93,81.980003,-0.0076238104065451395,113,82.230003,-0.0030402528381276994,83,81.75,0.0058715963302751195,44,81.470001,0.0034368356028373626,228,80.330002,0.014191447424587444,261,78.809998,0.019286943770763676,266,78.695,0.01808544022294578
101,TWST,TWIST BIOSCIENCE CORP,Health Care,101,98.970001,,113,98.360001,0.006201707948335633,104,99.839996,-0.014823668462486728,118,96.650002,0.0330056278736548,92,91.349998,0.0580186548006274,76,85.0,0.07470585882352943,68,85.169998,-0.0019959845484557315,81,87.559998,-0.027295569376326267
102,ADPT,ADAPTIVE BIOTECHNOLOGIES CORP,Health Care,102,21.41,,110,21.4,0.00046728971962628485,78,20.959999,0.020992415123683772,67,20.25,0.03506167901234569,8,19.34,0.04705274043433305,119,17.23,0.12246082414393489,15,17.370001,-0.008059930451356778,8,17.530001,-0.009127209975629769
103,MKSI,MKS Inc. - Common Stock,,103,445.975006,,134,416.0,0.07205530288461537,37,388.609985,0.07048201553544753,128,410.309998,-0.052886873597459916,37,381.619995,0.07517950677610585,140,389.170013,-0.0194003077004804,165,420.559998,-0.07463854182346663,221,418.975,0.03491892407066133
104,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,104,23.77,,76,23.26,0.02192605331040398,85,23.190001,0.0030184992230057883,89,22.709999,0.02113615240581912,117,21.690001,0.04702618501492939,125,21.66,0.0013850877192982392,144,21.290001,0.01737900341103793,128,21.860001,-0.026075021680008192
105,RPRX,Royalty Pharma plc - Class A Ordinary Shares,,105,56.470001,,14,57.09,-0.010860028025924007,162,56.23,0.015294326871776676,187,54.689999,0.028158731544317472,272,54.279999,0.007553426815648967,183,55.349998,-0.019331509280271386,293,53.57,0.03322751540041069,312,53.61,0.011518145987880368
106,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,106,132.910004,,13,129.119995,0.029352611111857607,18,125.220001,0.03114513631093163,131,131.490005,-0.047684263149887274,28,123.279999,0.0665964152060059,136,127.099998,-0.03005506734941099,167,124.220001,0.023184648018156118,194,121.88,0.01928282548741711
107,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,,107,57.41,,53,57.669998,-0.004508375394776332,39,59.0,-0.022542406779661017,47,57.349998,0.028770742066983157,81,57.330002,0.0003487877080485813,33,56.5,0.01469030088495571,173,55.900002,0.010733416431720322,183,55.79,0.02212475812990955
108,ACMR,ACM RESEARCH CLASS A INC,Information Technology,108,126.43,,191,118.879997,0.06350944810336756,65,104.5,0.1376076267942583,168,106.860001,-0.022084980141446886,14,101.599998,0.051771684089993775,17,99.120003,0.025020126361376294,86,103.169998,-0.039255549854716576,61,109.870003,-0.06098120339543445
109,KNSA,KINIKSA PHARMACEUTICALS INTERNATIO,Health Care,109,63.799999,,,,,,,,,,,,,,,,,,,,,,
110,ALGM,"Allegro MicroSystems, Inc. - Common Stock",,110,70.040001,,121,66.370003,0.055296034866835875,22,57.889999,0.14648478401251985,155,60.16,-0.03773272938829775,39,55.419998,0.08552872917822918,23,55.52,-0.0018011887608069266,119,61.580002,-0.09840860349436165,160,60.83,0.043728847457627174
111,KHC,Kraft Heinz,Consumer Staples,111,23.940001,,2,24.190001,-0.010334848683966613,298,23.700001,0.020675104612864814,281,23.469999,0.009799829987210407,363,22.940001,0.023103660719108188,392,22.469999,0.020916867864569033,392,22.030001,0.019972672720260043,387,22.165,-0.034618711656441814
112,TER,Teradyne,Information Technology,112,479.029999,,22,463.209991,0.0341529939063856,33,436.859985,0.06031682210491307,120,471.959991,-0.07437072351329888,30,427.200012,0.1047752287984487,25,420.119995,0.016852368571507848,120,457.0,-0.08070022975929969,148,437.920013,0.043569570774560695
113,KLAC,KLA Corporation,Information Technology,113,302.015015,,66,278.390015,0.08486295745916039,106,248.639999,0.11965096573218714,102,258.799988,-0.03925807369048251,122,240.479996,0.07618093939090054,9,244.490005,-0.016401525289346686,122,269.160004,-0.09165551580241471,152,259.559998,0.03698569145465935
114,ELVN,ENLIVEN THERAPEUTICS INC,Health Care,114,51.285,,126,50.849998,0.008554611939217693,109,50.080002,0.015375318874787602,31,49.119999,0.019544035414170047,58,47.77,0.02826039355243881,181,48.599998,-0.0170781488509526,75,45.959999,0.05744123275546631,28,46.78,0.019068759160477233
115,VECO,VEECO INSTRUMENTS INC,Information Technology,115,73.029999,,278,69.470001,0.05124511226075845,258,70.949997,-0.02085970489893041,186,75.449997,-0.05964214948875346,212,71.160004,0.06028657615027666,53,74.839996,-0.0491714617408584,105,77.459999,-0.03382394828071189,10,76.7125,-0.02749532887645134
116,ABSI,ABSCI CORP,Health Care,116,11.57,,111,11.35,0.01938325991189438,83,10.89,0.04224058769513306,68,10.21,0.06660137120470133,133,10.075,0.013399503722084427,,,,,,,,,
117,CRSP,CRISPR THERAPEUTICS AG,Health Care,117,54.98,,103,56.349998,-0.02431229899954923,77,54.919998,0.026037874218422186,58,53.98,0.017413819933308705,85,53.549999,0.008029897442201506,77,53.990002,-0.008149712607900983,107,54.360001,-0.006806456828431617,70,54.09,0.004991699020151508
118,NWL,NEWELL BRANDS INC,Consumer Discretionary,118,6.015,,131,6.06,-0.007425742574257432,84,5.82,0.04123711340206171,,,,,,,,,,,,,,,
119,DBX,"Dropbox, Inc. - Class A Common Stock",,119,27.405001,,284,27.4,0.00018251824817516749,271,26.639999,0.02852856713695817,358,25.08,0.06220091706539077,306,26.33,-0.04747436384352455,303,26.559999,-0.008659601229653813,387,25.799999,0.02945736548284361,405,25.715,-0.00654601488432871
120,SIRI,SiriusXM Holdings Inc. - Common Stock,,120,29.530001,,40,29.24,0.009917954856361266,225,28.35,0.031393298059964714,318,27.76,0.02125360230547546,220,27.9,-0.005017921146953319,218,28.08,-0.0064102564102563875,232,27.940001,0.005010701323883149,204,27.93,-0.0032108454081040128
121,LRCX,Lam Research,Information Technology,121,433.589996,,112,410.910004,0.05519454814733593,128,379.089996,0.08393787315875256,113,401.820007,-0.0565676437310898,26,374.799988,0.0720918352857578,135,371.329987,0.009344790675362091,124,409.540009,-0.09329985144381825,139,389.040009,0.052693809186088014
122,ERAS,ERASCA INC,Health Care,122,18.26,,101,18.290001,-0.0016402951536196309,15,16.01,0.14241105559025602,13,14.95,0.0709030100334449,15,15.05,-0.006644518272425293,30,15.07,-0.0013271400132713884,11,15.08,-0.0006631299734748408,17,13.67,0.103145574250183
123,VTRS,Viatris,Health Care,123,16.155001,,31,16.23,-0.004621010474430198,96,16.33,-0.006123698714023185,280,16.07,0.01617921593030469,319,15.93,0.00878844946641566,320,15.75,0.011428571428571344,396,15.38,0.024057217165149414,402,15.345,0.0006506180871830303
124,JBLU,JETBLUE AIRWAYS CORP,Industrials,124,5.705,,118,5.63,0.013321492007104752,150,6.0,-0.06166666666666665,34,5.92,0.013513513513513598,42,5.79,0.022452504317789224,79,5.53,0.047016274864376095,45,5.49,0.007285974499089187,56,5.655,-0.03345070422535201
125,SEZL,SEZZLE INC,Financials,125,170.940002,,128,170.699997,0.001406004711294706,102,170.559998,0.0008208196625330011,82,163.740005,0.04165135453611368,98,159.270004,0.028065554641412582,98,151.610001,0.05052439119764918,132,156.470001,-0.03106026694535513,141,163.279999,-0.04170748433186855
126,UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,126,142.179398,,74,130.699997,0.08783015503818259,9,118.82,0.09998314256859109,79,120.660004,-0.015249493941671077,147,108.419998,0.11289435736754028,14,111.629997,-0.028755702645051562,123,123.139999,-0.09347086319206488,126,121.279999,0.015336411735953348
127,PENG,PENGUIN SOLUTIONS INC,Information Technology,127,75.091599,,152,67.940002,0.10526342051034954,270,62.279999,0.09087994686705136,152,66.769997,-0.06724574212576362,164,64.720001,0.031674844998843765,100,66.959999,-0.03345277827737125,69,67.940002,-0.014424535930982363,146,70.3,0.011764705531952302
128,UPST,UPSTART HOLDINGS INC,Financials,128,35.279999,,107,35.029999,0.007136740140929021,82,33.66,0.040701099227569815,98,32.970001,0.020928085504152483,17,32.650002,0.009800887607908981,309,31.459999,0.03782590711461875,245,31.32,0.004469955300127726,111,32.43,-0.03422756706753005
129,LQDA,LIQUIDIA CORP,Health Care,129,79.489998,,34,75.120003,0.05817352004099363,121,78.169998,-0.03901746294019359,74,76.919998,0.01625065044853491,138,75.540001,0.018268427081434613,156,74.040001,0.02025931901324518,191,75.489998,-0.019207802866811563,206,74.965,0.06219217672717048
130,COHU,COHU INC,Information Technology,130,72.599998,,25,68.120003,0.06576621847770614,161,64.080002,0.06304620589743437,69,67.360001,-0.04869357112984607,10,63.66,0.05812128495130375,10,64.370003,-0.011030029002795039,133,70.07,-0.08134718139003849,130,69.400002,0.009654149577690063
131,FTAI,FTAI Aviation Ltd. - Common Stock,,131,271.024994,,258,263.619995,0.028089671270951966,227,260.079987,0.013611227995024455,109,268.399994,-0.030998536460473902,116,272.140015,-0.013743002843591423,127,262.089996,0.03834567955047019,60,272.049988,-0.03661088931935552,30,272.925,-0.014704274457875921
132,AMAT,Applied Materials,Information Technology,132,735.719971,,97,694.640015,0.059138481966087175,47,626.840027,0.10816154852855298,80,668.0,-0.06161672604790425,6,588.969971,0.13418346077273946,7,585.880005,0.005274059489365879,146,640.179993,-0.08481987658742718,132,617.109985,0.0373839486651637
133,ACHC,ACADIA HEALTHCARE COMPANY INC,Health Care,133,29.5,,15,27.690001,0.0653665198495299,,,,,,,,,,,,,,,,,,
134,PTGX,PROTAGONIST THERAPEUTICS INC,Health Care,134,124.019997,,120,121.629997,0.01964975794581325,123,121.879997,-0.0020511979500622557,135,122.629997,-0.006115958724193682,146,122.150002,0.003929553762921811,184,118.959999,0.026815761825956352,175,115.029999,0.03416500073167872,197,115.07,0.019227343441189593
135,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,135,114.360001,,108,114.209999,0.00131338763079758,11,116.860001,-0.02267672409141941,250,111.620003,0.04694497275725751,145,114.169998,-0.02233507090015019,354,107.68,0.060271155274888466,366,107.980003,-0.002778319982080335,367,108.02,-0.007992604648463186
136,VSEC,VSE CORP,Industrials,136,224.145004,,105,224.229996,-0.00037903938597050324,86,219.990005,0.019273561996600685,104,223.690002,-0.016540734797793943,115,217.679993,0.027609377036317717,138,213.679993,0.01871958129463258,149,215.550003,-0.008675527599041666,155,216.57,-0.016741164050993684
137,FFIV,"F5, Inc.",Information Technology,137,419.130005,,183,410.559998,0.020873945444631392,185,394.529999,0.04063062134851769,285,386.01001,0.02207193797901752,299,384.779999,0.0031966604376441055,266,389.529999,-0.012194182764342143,215,391.269989,-0.00444703158667259,320,387.7,0.014993901657472497
138,SNDK,Sandisk,Information Technology,138,2251.560059,,273,2050.389893,0.09811312798936034,28,2090.709961,-0.019285347442796197,29,2335.0,-0.1046210017130621,240,1914.459961,0.2196651001154053,174,1963.599976,-0.025025471379410913,134,2273.72998,-0.13639702459304337,150,2184.75,0.040727762901933806
139,ACLS,AXCELIS TECHNOLOGIES INC,Information Technology,139,186.389999,,181,176.130005,0.05825239146504302,268,173.229996,0.016740801633453817,192,180.699997,-0.04133924252361776,324,168.910004,0.06980044237048277,207,171.059998,-0.012568654420304748,49,183.919998,-0.06992170584951829,52,182.67,-0.019250258727938285
140,ALAB,"Astera Labs, Inc. - Common Stock",,140,485.329987,,71,455.959991,0.06441353754654333,257,391.73999,0.16393526992227692,149,398.0,-0.015728668341708607,33,399.920013,-0.0048009925424762345,29,397.019989,0.007304478566191319,128,439.660004,-0.09698406635141643,101,429.199,0.05416356156245983
141,BELFB,BEL FUSE INC CLASS B,Information Technology,141,331.625,,20,315.649994,0.05060987265534367,32,310.640015,0.016127925438066848,39,310.320007,0.0010312193631782929,62,294.149994,0.054971998401604605,180,288.640015,0.019089449534569924,37,304.329987,-0.05155578704112396,43,303.115,0.026788932144019784
142,POOL,Pool Corporation - Common Stock,,142,214.160004,,137,211.619995,0.012002689065369276,119,211.610001,4.722839162973891e-05,4,207.380005,0.020397318439644208,13,205.360001,0.009836404315171299,54,194.839996,0.05399304668431637,42,195.610001,-0.003936429610263081,80,194.62,-0.016985797854520257
143,AMKR,"Amkor Technology, Inc. - Common Stock",,143,86.689003,,285,82.339996,0.052817673199789805,322,78.720001,0.04598570825729542,72,85.620003,-0.08058866804758236,171,82.760002,0.03455776861871018,15,86.720001,-0.04566419458413051,126,93.550003,-0.07300910508789626,138,92.68,0.0341587887923811
144,SLS,SELLAS LIFE SCIENCES GROUP INC,Health Care,144,14.6299,,179,15.45,-0.05308090614886729,120,12.39,0.24697336561743333,132,10.53,0.17663817663817682,,,,,,,,,,,,
145,TXG,10X GENOMICS INC CLASS A,Health Care,145,37.810001,,127,37.150002,0.017765786392151428,56,36.75,0.010884408163265302,50,35.73,0.02854743912678437,53,34.599998,0.032659019228844954,22,31.870001,0.08566039894382182,8,32.939999,-0.0324832432447858,47,34.755001,-0.05222275781260943
146,PENN,PENN ENTERTAINMENT INC,Consumer Discretionary,146,21.285,,256,22.059999,-0.035131415917108666,,,,,,,,,,,,,,,,16,21.135,
147,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,147,29.68,,133,28.49,0.041769041769041726,35,28.24,0.00885269121813037,5,26.98,0.04670126019273524,,,,,,,,,,,,
148,PCVX,VAXCYTE INC,Health Care,148,58.830002,,160,57.720001,0.019230786222612872,25,56.52,0.021231440198159923,49,53.68,0.05290611028315961,9,53.869999,-0.0035269909695004875,211,51.959999,0.036759046127002426,241,52.110001,-0.0028785645196973686,297,51.685,0.013024922492708368
149,VERA,VERA THERAPEUTICS INC CLASS A,Health Care,149,43.3423,,89,43.150002,0.004456500372815864,,,,,,,,,,,,,,,,,,
150,WWD,"Woodward, Inc. - Common Stock",,150,420.630005,,19,423.320007,-0.006354535470845302,116,431.619995,-0.01922985055407367,150,436.440002,-0.011043916638970197,157,432.799988,0.008410383782173403,154,428.25,0.01062460712200819,189,426.820007,0.003350342009623697,180,427.98,-0.007579938845189815
151,AXSM,"Axsome Therapeutics, Inc. - Common Stock",,151,247.720001,,261,241.119995,0.027372288225204988,239,241.669998,-0.0022758431106537635,264,237.330002,0.018286756682368344,268,237.919998,-0.00247980835978312,262,241.970001,-0.01673762442973248,283,247.850006,-0.023724046228185358,195,248.98,-0.010578818363273457
152,ORKA,ORUKA THERAPEUTICS INC,Health Care,152,96.855003,,125,92.489998,0.0471943463551594,100,90.599998,0.020860927612823987,75,86.629997,0.045827093818322506,121,82.089996,0.05530516775759131,133,83.400002,-0.015707505618525075,209,85.379997,-0.023190384979751233,251,87.835,0.18025990767265188
153,MU,Micron Technology,Information Technology,153,1149.523682,,154,1145.280029,0.0037053409581457863,43,1132.329956,0.01143666025205814,33,1213.560059,-0.06693537942154693,207,1048.51001,0.1574138991767946,116,1051.77002,-0.0030995464198532163,121,1211.380005,-0.1317588075923377,107,1133.98999,0.06824576555565542
154,LGND,LIGAND PHARMACEUTICALS INC,Health Care,154,316.630005,,141,314.040009,0.008247344050993144,108,303.589996,0.03442146690498982,108,295.920013,0.025919108755919185,111,284.910004,0.03864381329340749,126,279.440002,0.01957487103081257,16,262.170013,0.06587324310046094,114,264.73,-0.046238328611788226
155,VCYT,VERACYTE INC,Health Care,155,58.900002,,187,60.189999,-0.0214320820972268,130,60.490002,-0.004959546868588238,140,58.549999,0.0331341252456725,161,56.759998,0.03153631189345707,162,53.790001,0.05521466712744627,186,53.189999,0.01128035366197322,164,53.775,-0.008204400369114295
156,RYTM,RHYTHM PHARMACEUTICALS INC,Health Care,156,112.349998,,158,110.040001,0.020992338958630175,136,109.839996,0.0018208758856836926,156,108.260002,0.014594439043147167,140,107.550003,0.006601571178012966,167,106.190002,0.012807241495296218,181,101.389999,0.047341976993214185,190,96.790001,0.04752554966912337
157,ASND,Ascendis Pharma A/S - Ordinary Share,,157,268.230011,,169,263.700012,0.01717860748523581,145,260.75,0.01131356471716205,237,261.579987,-0.0031729759203635854,128,238.009995,0.09902942101234036,69,238.589996,-0.002430952721085622,274,228.0,0.04644735087719298,273,230.405,-0.012260113397217776
158,CRVO,CervoMed Inc. - Common Stock,,158,3.2299,,156,3.15,0.02536507936507948,74,3.49,-0.09742120343839544,27,3.35,0.04179104477611939,47,3.26,0.027607361963190247,1,3.72,-0.12365591397849474,3,4.13,-0.09927360774818395,3,4.0801,-0.025943396226415172
159,BLLN,"BillionToOne, Inc. - Class A common stock",,159,119.474998,,140,120.400002,-0.007682757347462488,112,118.169998,0.018871152049947604,6,112.239998,0.05283321548170372,18,107.739998,0.041767218150496,13,104.279999,0.03317989099712215,263,100.720001,0.035345492103400655,64,101.66,-0.042130298770702845
160,ICLR,ICON plc - Ordinary Shares,,160,172.985001,,165,172.990005,-2.8926526708827893e-05,79,169.860001,0.018426963273125097,7,160.960007,0.05529320087566858,216,158.169998,0.017639306033246482,225,142.669998,0.10864232296407539,249,140.729996,0.013785277162943865,247,143.405,-0.03609591780821919
161,MXL,MAXLINEAR INC,Information Technology,161,126.0,,75,108.470001,0.16161149477632986,90,96.599998,0.12287788039084635,241,94.470001,0.022546808271971974,449,84.989998,0.11154257233892384,295,89.080002,-0.04591382923408549,268,96.440002,-0.07631687937957543,294,97.965,0.08652545997013394
162,CWST,CASELLA WASTE SYSTEMS INC CLASS A,Industrials,162,96.245003,,37,94.279999,0.020842214900744782,,,,,,,,,,,,,,,,,,
163,APGE,APOGEE THERAPEUTICS INC,Health Care,163,132.690002,,150,132.610001,0.0006032802910542756,126,132.550003,0.0004526442749308579,143,132.679993,-0.0009797257074017907,153,132.690002,-7.543145564192777e-05,149,132.880005,-0.0014298840521568268,204,132.550003,0.0024896415883144396,289,132.605,0.4665856096454617
164,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,164,46.919998,,151,46.549999,0.007948421223381796,127,44.950001,0.03559506038720661,124,44.790001,0.003572225863536005,144,42.130001,0.06313790498129812,150,36.18,0.16445552791597562,205,36.669998,-0.013362367786330376,295,37.67,0.4979574346405229
165,RARE,ULTRAGENYX PHARMACEUTICAL INC,Health Care,165,33.799999,,106,30.68,0.10169488265971327,,,,,,,,,,,,,,,,,,
166,TECH,Bio-Techne,Health Care,166,70.639999,,139,70.900002,-0.0036671790220823564,118,71.0,-0.001408422535211229,167,70.699997,0.004243324083875288,126,58.875,0.20074721126448347,47,56.259998,0.04648066286813579,34,55.610001,0.01168849106836034,23,57.939999,-0.04021398067335147
167,MIRM,MIRUM PHARMACEUTICALS INC,Health Care,167,119.230003,,159,123.0,-0.030650382113821206,135,123.769997,-0.006221192685332277,154,117.279999,0.05533763689749005,177,114.970001,0.02009218039408389,176,111.07,0.03511300081029978,44,107.769997,0.0306207951365165,217,109.21,0.005974050386653218
168,PLXS,PLEXUS CORP,Information Technology,168,296.269989,,269,287.799988,0.029430164534961722,249,287.440002,0.0012523865763123254,158,296.790009,-0.03150377949548833,251,286.589996,0.035590959706772285,175,288.589996,-0.006930247159364411,195,303.820007,-0.05012840053025214,208,305.0,0.01283463675422647
169,ALGT,ALLEGIANT TRAVEL,Industrials,169,118.125,,,,,140,116.099998,,,,,,,,,,,,,,,,
170,BLZE,BACKBLAZE INC CLASS A,Information Technology,170,15.52,,153,14.97,0.036740146960587694,129,14.56,0.02815934065934056,125,13.42,0.08494783904619974,,,,,,,,,,,,
171,GH,"Guardant Health, Inc. - Common Stock",,171,150.494995,,210,153.740005,-0.02110712823249883,71,149.220001,0.030290872334198582,236,142.940002,0.043934510368902835,225,136.960007,0.04366234443898653,169,130.830002,0.0468547344362189,272,128.830002,0.015524334153157904,202,131.779999,-0.022385771910652386
172,CRWD,CrowdStrike,Information Technology,172,761.309998,,267,742.909973,0.024767503020180826,152,701.090027,0.05964989429239176,210,678.650024,0.03306564828177172,292,673.02002,0.008365284586927979,281,680.919983,-0.011601896253939037,292,675.440002,0.008113201740751919,188,683.47,-0.013754611462662658
173,ALKS,ALKERMES,Health Care,173,52.419998,,138,52.529999,-0.002094060576700141,125,55.080002,-0.046296349081468846,133,52.830002,0.04258943620710065,134,50.450001,0.04717544009563057,157,48.07,0.049511150405658455,59,46.02,0.04454584963059527,134,46.283,0.02289393096715142
174,COGT,COGENT BIOSCIENCES INC,Health Care,174,39.32,,162,38.740002,0.014971553176481578,107,38.099998,0.016798006131128806,117,38.009998,0.002367798072496541,137,37.529999,0.012789741880888661,49,36.310001,0.03359950334344508,22,35.84,0.013113867187499961,25,35.86,0.037637491672336765
175,DAVE,DAVE INC CLASS A,Financials,175,372.609985,,136,371.619995,0.002663984751412496,88,348.709991,0.06569930484154107,16,322.75,0.08043374438419826,5,323.220001,-0.0014541210276155514,21,317.970001,0.016510991551055065,27,309.720001,0.026636962331664238,53,311.17,-0.015010815958460544
176,INCY,Incyte,Health Care,176,114.220001,,174,114.660004,-0.0038374584393002786,141,113.75,0.008000035164835273,37,107.529999,0.05784433235231412,50,108.459999,-0.008574589789549947,20,104.400002,0.03888885940825926,194,103.660004,0.007138703178132255,203,103.36,0.05538589843834352
177,TVTX,TRAVERE THERAPEUTICS INC,Health Care,177,57.599998,,176,58.299999,-0.012006878422073375,179,58.849998,-0.009345777717783443,139,59.029999,-0.003049313959839206,163,57.689999,0.023227596173125198,172,55.950001,0.031099159408415344,176,55.110001,0.015242242510574489,185,55.94,-0.0007253127570150397
178,OKTA,"Okta, Inc. - Class A Common Stock",,178,135.449997,,211,131.309998,0.03152843700446928,38,124.279999,0.05656581152692164,73,119.260002,0.042092880394216436,90,118.580002,0.005734525118324729,85,118.160004,0.003554485323138623,234,115.940002,0.019147852007109556,253,114.98,-0.015872982189508167
179,FTNT,Fortinet,Information Technology,179,152.869995,,260,155.419998,-0.016407174319999718,238,151.350006,0.026891257605896612,242,149.929993,0.009471173656361076,241,145.279999,0.03200711751106211,229,148.0,-0.018378385135135122,180,145.389999,0.017951723075532833,270,144.46,0.004560236428113873
180,OUST,OUSTER INC,Information Technology,180,61.299999,,61,54.07,0.13371553541705206,365,42.02,0.2867682056163732,338,41.82,0.004782400765184214,279,40.709999,0.027266053236699728,144,45.16,-0.09853855181576598,28,47.68,-0.05285234899328861,7,49.97,0.0238350869658579
181,SHAZ,SHARONAI HOLDINGS INC CLASS A,Information Technology,181,86.894997,,313,81.0,0.07277774074074084,36,82.050003,-0.012797111049465792,147,80.769997,0.015847542992975416,27,83.690002,-0.03489072685169736,3,84.360001,-0.007942140730889613,63,91.910004,-0.08214560626066347,62,93.585,-0.00852203911074556
182,IESC,"IES Holdings, Inc. - Common Stock",,182,739.469971,,283,722.969971,0.0228225246716367,276,714.900024,0.01128821755361975,171,766.539978,-0.06736759397042169,166,747.48999,0.02548527506033893,280,710.539978,0.05200272066887135,206,754.73999,-0.05856323049743262,244,753.75,0.059447738048377996
183,TTWO,Take-Two Interactive,Communication Services,183,250.214996,,146,247.149994,0.012401384076100808,40,238.529999,0.03613799117988514,36,238.720001,-0.0007959199028321207,59,235.770004,0.012512181150915236,190,242.639999,-0.028313530449693092,77,239.570007,0.012814592437691896,143,238.83,0.0012120026797559635
184,SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,184,55.310001,,167,54.959999,0.006368304337123432,177,54.759998,0.003652319344496613,208,53.790001,0.018033035545026443,201,52.330002,0.02789984605771645,24,51.27,0.020674897600936104,,,,,,
185,MRCY,MERCURY SYSTEMS INC,Industrials,185,117.5,,237,110.220001,0.06604970907231267,250,109.379997,0.0076796857107246375,273,105.57,0.036089769820971895,284,105.0,0.005428571428571338,246,110.870003,-0.052944916038290324,269,111.760002,-0.00796348410945813,261,111.47,-0.018874566978331453
186,ACGL,Arch Capital Group,Financials,186,98.220001,,230,98.059998,0.0016316847161266246,198,97.540001,0.005331115385163843,99,94.330002,0.03402945968346338,55,94.919998,-0.006215718630756983,235,93.709999,0.012912165328269998,344,92.040001,0.01814426316662021,344,91.805,0.009431903926299556
187,CAKE,CHEESECAKE FACTORY INC,Consumer Discretionary,187,79.635002,,161,79.360001,0.0034652343313352763,167,80.379997,-0.012689674521883965,170,79.050003,0.016824717894065033,160,78.169998,0.011257579922158811,153,77.050003,0.014535950115407648,174,76.910004,0.001820296355725004,165,77.39,-0.0036273868732379366
188,NTRA,"Natera, Inc. - Common Stock",,188,274.024994,,148,272.309998,0.006297954583364129,99,261.910004,0.03970827322808179,103,260.73999,0.004487282522332103,131,259.970001,0.0029618378929803235,40,234.759995,0.10738629467086169,52,228.800003,0.026048915742365564,38,226.47,-0.011278686983644759
189,RXT,RACKSPACE TECHNOLOGY INC,Information Technology,189,6.4798,,130,6.575,-0.014479087452471506,248,5.98,0.0994983277591972,166,6.36,-0.05974842767295596,3,6.82,-0.0674486803519061,5,7.27,-0.06189821182943589,6,6.835,0.06364301389904892,6,7.22,-0.05332409972299168
190,AXON,Axon Enterprise,Industrials,190,553.429993,,63,510.600006,0.08388168134882457,110,464.829987,0.0984661495171566,162,444.730011,0.045195906511467765,66,456.730011,-0.02627372782823334,346,433.040009,0.05470626618243957,403,410.029999,0.05611786956105136,336,413.135,-0.03157769293685919
191,KRYS,KRYSTAL BIOTECH INC,Health Care,191,376.160004,,208,378.149994,-0.005262435624949324,169,372.25,0.01584954734721289,164,359.929993,0.034228897951274595,155,347.630005,0.035382411826044846,164,340.209991,0.021810100221307138,188,343.429993,-0.009376006946487103,177,344.7,-0.013302318642201438
192,AAL,"American Airlines Group, Inc. - Common Stock",,192,18.084999,,185,17.92,0.009207533482142649,170,17.870001,0.002797929334195537,169,17.57,0.01707461582242442,158,17.434999,0.00745407067350512,143,16.139999,0.08023544487208478,135,16.08,0.003731281094527361,153,16.405,0.0056285178236397115
